"The 2009 PSSA Mathematics and Reading District Level Proficiency Results",,,,,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
120480803,"Northampton",20,"BANGOR AREA SD",3,"Economically Disadvantaged",62,33.9,35.5,19.4,11.3,62,22.6,51.6,8.1,17.7
120480803,"Northampton",20,"BANGOR AREA SD",3,"Male",114,43.0,41.2,11.4,4.4,114,25.4,54.4,7.0,13.2
120480803,"Northampton",20,"BANGOR AREA SD",3,"Female",103,39.8,38.8,17.5,3.9,103,33.0,50.5,7.8,8.7
120480803,"Northampton",20,"BANGOR AREA SD",3,"White",203,41.9,40.9,13.8,3.4,203,29.1,54.2,6.4,10.3
120480803,"Northampton",20,"BANGOR AREA SD",4,"All Students",250,58.4,24.4,8.4,8.8,249,37.8,39.4,14.1,8.8
120480803,"Northampton",20,"BANGOR AREA SD",4,"IEP",23,21.7,26.1,21.7,30.4,23,8.7,13.0,30.4,47.8
120480803,"Northampton",20,"BANGOR AREA SD",4,"Economically Disadvantaged",80,42.5,32.5,12.5,12.5,79,27.8,41.8,13.9,16.5
120480803,"Northampton",20,"BANGOR AREA SD",4,"Male",136,61.8,25.0,5.9,7.4,136,33.8,39.7,15.4,11.0
120480803,"Northampton",20,"BANGOR AREA SD",4,"Female",114,54.4,23.7,11.4,10.5,113,42.5,38.9,12.4,6.2
120480803,"Northampton",20,"BANGOR AREA SD",4,"White",236,58.1,25.0,8.5,8.5,235,37.9,38.3,14.9,8.9
120480803,"Northampton",20,"BANGOR AREA SD",5,"All Students",243,46.1,26.3,22.2,5.3,242,20.2,40.9,17.8,21.1
120480803,"Northampton",20,"BANGOR AREA SD",5,"IEP",40,5.0,30.0,47.5,17.5,40,2.5,7.5,12.5,77.5
120480803,"Northampton",20,"BANGOR AREA SD",5,"Economically Disadvantaged",91,38.5,26.4,29.7,5.5,91,12.1,38.5,23.1,26.4
120480803,"Northampton",20,"BANGOR AREA SD",5,"Male",131,45.0,26.0,24.4,4.6,131,15.3,43.5,16.0,25.2
120480803,"Northampton",20,"BANGOR AREA SD",5,"Female",112,47.3,26.8,19.6,6.3,111,26.1,37.8,19.8,16.2
120480803,"Northampton",20,"BANGOR AREA SD",5,"White",226,46.9,26.5,21.7,4.9,225,20.0,41.8,17.3,20.9
120480803,"Northampton",20,"BANGOR AREA SD",5,"Hispanic",10,20.0,20.0,40.0,20.0,10,30.0,10.0,20.0,40.0
120480803,"Northampton",20,"BANGOR AREA SD",6,"All Students",251,45.4,29.1,12.7,12.7,250,34.8,33.2,20.0,12.0
120480803,"Northampton",20,"BANGOR AREA SD",6,"IEP",31,3.2,19.4,12.9,64.5,31,3.2,3.2,19.4,74.2
120480803,"Northampton",20,"BANGOR AREA SD",6,"Economically Disadvantaged",82,34.1,26.8,15.9,23.2,81,23.5,30.9,27.2,18.5
120480803,"Northampton",20,"BANGOR AREA SD",6,"Male",123,46.3,27.6,10.6,15.4,122,27.9,34.4,20.5,17.2
120480803,"Northampton",20,"BANGOR AREA SD",6,"Female",128,44.5,30.5,14.8,10.2,128,41.4,32.0,19.5,7.0
120480803,"Northampton",20,"BANGOR AREA SD",6,"White",242,45.0,29.3,12.8,12.8,241,34.9,32.4,20.7,12.0
120480803,"Northampton",20,"BANGOR AREA SD",7,"All Students",270,32.2,29.6,20.0,18.1,270,35.6,33.7,19.6,11.1
120480803,"Northampton",20,"BANGOR AREA SD",7,"IEP",38,7.9,13.2,15.8,63.2,38,2.6,13.2,36.8,47.4
120480803,"Northampton",20,"BANGOR AREA SD",7,"Economically Disadvantaged",84,19.0,31.0,25.0,25.0,84,23.8,36.9,22.6,16.7
120480803,"Northampton",20,"BANGOR AREA SD",7,"Male",141,31.2,26.2,18.4,24.1,141,27.7,33.3,22.7,16.3
120480803,"Northampton",20,"BANGOR AREA SD",7,"Female",129,33.3,33.3,21.7,11.6,129,44.2,34.1,16.3,5.4
120480803,"Northampton",20,"BANGOR AREA SD",7,"White",248,33.9,27.8,21.0,17.3,248,35.1,34.7,18.5,11.7
120480803,"Northampton",20,"BANGOR AREA SD",7,"Hispanic",14,7.1,42.9,14.3,35.7,14,35.7,21.4,35.7,7.1
120480803,"Northampton",20,"BANGOR AREA SD",8,"All Students",277,31.0,29.6,20.9,18.4,278,53.2,32.7,5.8,8.3
120480803,"Northampton",20,"BANGOR AREA SD",8,"IEP",33,6.1,9.1,24.2,60.6,33,15.2,18.2,21.2,45.5
120480803,"Northampton",20,"BANGOR AREA SD",8,"Economically Disadvantaged",95,17.9,28.4,23.2,30.5,95,38.9,38.9,6.3,15.8
120480803,"Northampton",20,"BANGOR AREA SD",8,"Male",146,31.5,30.8,19.2,18.5,147,45.6,35.4,7.5,11.6
120480803,"Northampton",20,"BANGOR AREA SD",8,"Female",131,30.5,28.2,22.9,18.3,131,61.8,29.8,3.8,4.6
120480803,"Northampton",20,"BANGOR AREA SD",8,"White",258,30.2,30.6,20.5,18.6,259,53.3,32.8,5.8,8.1
120480803,"Northampton",20,"BANGOR AREA SD",8,"Hispanic",15,46.7,6.7,33.3,13.3,15,46.7,33.3,6.7,13.3
120480803,"Northampton",20,"BANGOR AREA SD",11,"All Students",289,20.1,32.5,19.4,28.0,288,25.3,34.7,19.8,20.1
120480803,"Northampton",20,"BANGOR AREA SD",11,"IEP",44,0.0,4.5,15.9,79.5,44,2.3,11.4,20.5,65.9
120480803,"Northampton",20,"BANGOR AREA SD",11,"Economically Disadvantaged",65,12.3,26.2,21.5,40.0,64,10.9,34.4,26.6,28.1
120480803,"Northampton",20,"BANGOR AREA SD",11,"Male",147,21.8,26.5,19.0,32.7,147,15.6,36.7,17.0,30.6
120480803,"Northampton",20,"BANGOR AREA SD",11,"Female",141,18.4,39.0,19.9,22.7,140,35.7,32.9,22.1,9.3
120480803,"Northampton",20,"BANGOR AREA SD",11,"White",267,21.0,33.3,20.2,25.5,266,25.6,36.1,19.9,18.4
120480803,"Northampton",20,"BANGOR AREA SD",11,"Hispanic",10,0.0,10.0,10.0,80.0,10,0.0,30.0,20.0,50.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"All Students",1056,42.5,37.6,15.5,4.4,1054,23.7,49.3,11.0,15.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"IEP",118,15.3,37.3,33.9,13.6,117,3.4,22.2,18.8,55.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"ELL",118,14.4,42.4,29.7,13.6,117,2.6,42.7,17.9,36.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Economically Disadvantaged",507,26.2,44.6,21.7,7.5,506,11.7,49.0,14.8,24.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Male",559,44.7,35.8,14.5,5.0,558,22.6,47.8,11.5,18.1
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Female",497,40.0,39.6,16.7,3.6,496,25.0,51.0,10.5,13.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"White",540,57.8,30.6,9.6,2.0,539,33.6,49.9,7.1,9.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Black",114,18.4,50.0,24.6,7.0,114,10.5,50.0,19.3,20.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Hispanic",348,24.1,44.5,23.6,7.8,347,11.2,48.1,14.7,25.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",3,"Asian",45,66.7,31.1,2.2,0.0,45,31.1,55.6,8.9,4.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"All Students",1113,49.3,31.4,9.0,10.3,1113,33.9,36.8,15.7,13.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"IEP",162,16.7,28.4,16.7,38.3,161,5.6,18.6,21.7,54.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"ELL",124,20.2,37.9,17.7,24.2,124,4.0,29.8,33.1,33.1
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Economically Disadvantaged",524,33.2,36.5,13.2,17.2,523,19.3,37.5,21.8,21.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Male",589,49.2,31.4,9.5,9.8,589,29.7,36.7,18.0,15.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Female",524,49.4,31.3,8.4,10.9,524,38.5,37.0,13.2,11.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"White",542,64.8,24.5,6.3,4.4,543,48.4,36.3,9.0,6.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Black",112,38.4,38.4,9.8,13.4,112,19.6,41.1,25.0,14.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Hispanic",410,29.5,40.2,12.7,17.6,409,16.4,37.2,22.7,23.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",4,"Asian",40,70.0,20.0,7.5,2.5,40,55.0,27.5,10.0,7.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"All Students",1091,42.8,29.3,17.5,10.4,1091,20.0,41.4,19.4,19.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"IEP",154,11.7,22.1,27.3,39.0,154,3.9,13.0,21.4,61.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"ELL",113,14.2,25.7,34.5,25.7,113,4.4,14.2,25.7,55.8
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Economically Disadvantaged",487,26.1,30.2,27.3,16.4,487,8.2,33.7,28.1,30.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Male",579,45.3,29.0,15.9,9.8,579,19.0,41.8,18.3,20.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Female",512,40.0,29.7,19.3,10.9,512,21.1,41.0,20.7,17.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"White",591,55.5,28.3,10.8,5.4,591,28.4,45.5,14.9,11.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Black",109,23.9,41.3,17.4,17.4,109,11.0,48.6,21.1,19.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Hispanic",353,25.8,28.9,28.3,17.0,353,7.9,32.0,28.0,32.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",5,"Asian",31,67.7,9.7,16.1,6.5,31,29.0,48.4,3.2,19.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"All Students",1040,49.6,24.4,13.0,13.0,1039,32.9,30.3,20.8,16.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"IEP",156,11.5,23.1,20.5,44.9,156,2.6,16.7,26.3,54.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"ELL",82,8.5,20.7,23.2,47.6,83,1.2,18.1,21.7,59.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Economically Disadvantaged",492,30.5,30.1,18.3,21.1,491,15.3,31.2,26.7,26.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Male",582,49.0,23.4,13.2,14.4,580,29.3,30.2,22.4,18.1
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Female",458,50.4,25.8,12.7,11.1,459,37.5,30.5,18.7,13.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"White",548,66.2,19.3,8.0,6.4,548,45.3,31.0,16.1,7.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Black",109,30.3,37.6,15.6,16.5,108,19.4,36.1,25.0,19.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Hispanic",343,26.5,30.3,20.1,23.0,343,13.7,29.4,27.4,29.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",6,"Asian",34,79.4,8.8,8.8,2.9,34,73.5,11.8,11.8,2.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"All Students",1146,42.5,31.2,14.5,11.8,1146,40.1,29.8,18.8,11.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"IEP",189,12.2,19.6,23.8,44.4,189,6.3,20.1,33.3,40.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"ELL",90,6.7,17.8,33.3,42.2,90,0.0,14.4,36.7,48.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Economically Disadvantaged",491,22.0,36.9,21.0,20.2,491,19.6,31.8,28.3,20.4
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Male",619,40.5,31.3,14.4,13.7,619,35.1,28.8,22.9,13.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Female",527,44.8,31.1,14.6,9.5,527,46.1,31.1,13.9,8.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"White",653,55.0,27.9,10.7,6.4,653,53.6,28.3,12.6,5.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Black",108,20.4,38.9,28.7,12.0,108,23.1,32.4,28.7,15.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Hispanic",343,22.7,37.0,17.5,22.7,343,18.4,31.2,28.9,21.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",7,"Asian",34,79.4,8.8,8.8,2.9,34,58.8,32.4,8.8,0.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"All Students",1172,40.8,26.2,19.3,13.7,1170,52.2,28.1,9.6,10.1
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"IEP",182,7.7,15.4,32.4,44.5,181,10.5,28.7,19.9,40.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"ELL",58,3.4,22.4,32.8,41.4,58,1.7,24.1,34.5,39.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Economically Disadvantaged",548,23.9,30.1,25.9,20.1,548,33.4,35.2,14.4,17.0
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Male",617,41.2,24.6,19.3,14.9,617,47.6,29.7,10.5,12.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Female",553,40.5,28.0,19.3,12.1,552,57.4,26.4,8.5,7.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"White",627,56.0,22.3,13.9,7.8,625,67.7,22.6,5.3,4.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Black",119,26.9,30.3,21.8,21.0,120,36.7,40.8,10.0,12.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Hispanic",381,19.4,31.0,27.3,22.3,381,31.0,33.3,16.8,18.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",8,"Asian",34,52.9,35.3,11.8,0.0,34,64.7,26.5,5.9,2.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"All Students",1251,23.7,24.9,20.1,31.3,1248,32.1,29.1,17.4,21.5
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"IEP",164,2.4,3.7,11.6,82.3,164,0.6,12.2,15.9,71.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"ELL",28,0.0,3.6,14.3,82.1,28,0.0,7.1,14.3,78.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Economically Disadvantaged",447,10.3,19.0,24.4,46.3,446,13.0,29.1,22.6,35.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Male",637,26.1,23.5,20.6,29.8,637,28.6,30.1,16.6,24.6
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Female",612,21.4,26.3,19.8,32.5,609,35.8,28.1,18.2,17.9
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"White",713,33.1,29.6,18.7,18.7,711,45.6,29.7,14.1,10.7
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Black",127,7.1,16.5,22.8,53.5,127,11.0,31.5,25.2,32.3
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Hispanic",375,9.1,19.5,22.1,49.3,374,12.0,27.5,22.2,38.2
120481002,"Northampton",20,"BETHLEHEM AREA SD",11,"Asian",31,58.1,19.4,19.4,3.2,31,51.6,29.0,6.5,12.9
120483302,"Northampton",20,"EASTON AREA SD",3,"All Students",593,53.8,33.4,8.6,4.2,593,23.8,52.4,10.1,13.7
120483302,"Northampton",20,"EASTON AREA SD",3,"IEP",70,4.3,35.7,30.0,30.0,70,1.4,22.9,12.9,62.9
120483302,"Northampton",20,"EASTON AREA SD",3,"ELL",12,16.7,58.3,25.0,0.0,12,0.0,50.0,16.7,33.3
120483302,"Northampton",20,"EASTON AREA SD",3,"Economically Disadvantaged",209,37.3,42.1,12.9,7.7,209,12.4,48.3,14.8,24.4
120483302,"Northampton",20,"EASTON AREA SD",3,"Male",301,55.5,30.6,8.0,6.0,301,21.6,51.5,9.6,17.3
120483302,"Northampton",20,"EASTON AREA SD",3,"Female",292,52.1,36.3,9.2,2.4,292,26.0,53.4,10.6,9.9
120483302,"Northampton",20,"EASTON AREA SD",3,"White",359,60.2,31.2,4.5,4.2,359,27.3,57.4,6.4,8.9
120483302,"Northampton",20,"EASTON AREA SD",3,"Black",110,30.9,40.9,19.1,9.1,110,12.7,44.5,16.4,26.4
120483302,"Northampton",20,"EASTON AREA SD",3,"Hispanic",92,48.9,37.0,14.1,0.0,92,17.4,47.8,16.3,18.5
120483302,"Northampton",20,"EASTON AREA SD",3,"Asian",30,73.3,23.3,3.3,0.0,30,40.0,40.0,10.0,10.0
120483302,"Northampton",20,"EASTON AREA SD",4,"All Students",657,57.5,30.9,5.2,6.4,658,39.8,36.8,13.4,10.0
120483302,"Northampton",20,"EASTON AREA SD",4,"IEP",96,22.9,25.0,15.6,36.5,96,6.3,26.0,20.8,46.9
120483302,"Northampton",20,"EASTON AREA SD",4,"ELL",14,14.3,71.4,0.0,14.3,14,0.0,21.4,28.6,50.0
120483302,"Northampton",20,"EASTON AREA SD",4,"Economically Disadvantaged",242,43.0,34.3,10.7,12.0,243,25.5,36.2,18.9,19.3
120483302,"Northampton",20,"EASTON AREA SD",4,"Male",341,58.1,29.3,6.2,6.5,341,34.0,39.9,15.2,10.9
120483302,"Northampton",20,"EASTON AREA SD",4,"Female",315,57.1,32.4,4.1,6.3,316,45.9,33.5,11.4,9.2
120483302,"Northampton",20,"EASTON AREA SD",4,"White",415,62.2,28.0,4.3,5.5,415,47.2,36.9,8.9,7.0
120483302,"Northampton",20,"EASTON AREA SD",4,"Black",124,39.5,39.5,8.9,12.1,125,24.0,31.2,27.2,17.6
120483302,"Northampton",20,"EASTON AREA SD",4,"Hispanic",85,57.6,31.8,5.9,4.7,85,25.9,44.7,14.1,15.3
120483302,"Northampton",20,"EASTON AREA SD",4,"Asian",29,72.4,27.6,0.0,0.0,29,41.4,37.9,13.8,6.9
120483302,"Northampton",20,"EASTON AREA SD",5,"All Students",621,45.1,30.6,15.6,8.7,621,17.2,40.4,22.2,20.1
120483302,"Northampton",20,"EASTON AREA SD",5,"IEP",82,8.5,17.1,19.5,54.9,82,2.4,12.2,6.1,79.3
120483302,"Northampton",20,"EASTON AREA SD",5,"ELL",12,16.7,33.3,16.7,33.3,12,0.0,16.7,16.7,66.7
120483302,"Northampton",20,"EASTON AREA SD",5,"Economically Disadvantaged",216,30.6,29.6,24.5,15.3,216,8.8,34.7,26.9,29.6
120483302,"Northampton",20,"EASTON AREA SD",5,"Male",303,45.2,29.7,15.5,9.6,303,12.5,40.6,22.1,24.8
120483302,"Northampton",20,"EASTON AREA SD",5,"Female",318,45.0,31.4,15.7,7.9,318,21.7,40.3,22.3,15.7
120483302,"Northampton",20,"EASTON AREA SD",5,"White",364,53.6,29.1,11.0,6.3,364,20.9,44.5,19.8,14.8
120483302,"Northampton",20,"EASTON AREA SD",5,"Black",131,25.2,30.5,29.8,14.5,131,7.6,34.4,21.4,36.6
120483302,"Northampton",20,"EASTON AREA SD",5,"Hispanic",96,34.4,35.4,17.7,12.5,96,11.5,29.2,35.4,24.0
120483302,"Northampton",20,"EASTON AREA SD",5,"Asian",26,61.5,34.6,3.8,0.0,26,30.8,53.8,15.4,0.0
120483302,"Northampton",20,"EASTON AREA SD",6,"All Students",605,50.1,25.3,14.9,9.8,601,36.6,28.1,20.1,15.1
120483302,"Northampton",20,"EASTON AREA SD",6,"IEP",89,11.2,19.1,23.6,46.1,89,3.4,11.2,28.1,57.3
120483302,"Northampton",20,"EASTON AREA SD",6,"Economically Disadvantaged",201,32.3,30.8,18.9,17.9,199,18.1,29.1,28.1,24.6
120483302,"Northampton",20,"EASTON AREA SD",6,"Male",302,50.0,27.2,14.2,8.6,299,34.4,29.4,19.7,16.4
120483302,"Northampton",20,"EASTON AREA SD",6,"Female",303,50.2,23.4,15.5,10.9,302,38.7,26.8,20.5,13.9
120483302,"Northampton",20,"EASTON AREA SD",6,"White",375,57.6,23.2,12.3,6.9,372,43.0,26.6,18.3,12.1
120483302,"Northampton",20,"EASTON AREA SD",6,"Black",116,30.2,25.0,23.3,21.6,116,22.4,31.9,22.4,23.3
120483302,"Northampton",20,"EASTON AREA SD",6,"Hispanic",85,38.8,36.5,16.5,8.2,85,24.7,27.1,28.2,20.0
120483302,"Northampton",20,"EASTON AREA SD",6,"Asian",26,69.2,19.2,7.7,3.8,25,48.0,36.0,8.0,8.0
120483302,"Northampton",20,"EASTON AREA SD",7,"All Students",641,43.8,30.1,15.8,10.3,641,37.8,32.6,20.6,9.0
120483302,"Northampton",20,"EASTON AREA SD",7,"IEP",113,10.6,20.4,33.6,35.4,113,7.1,20.4,37.2,35.4
120483302,"Northampton",20,"EASTON AREA SD",7,"ELL",19,10.5,47.4,15.8,26.3,19,5.3,15.8,52.6,26.3
120483302,"Northampton",20,"EASTON AREA SD",7,"Economically Disadvantaged",217,25.3,32.7,23.0,18.9,217,19.8,31.8,30.4,18.0
120483302,"Northampton",20,"EASTON AREA SD",7,"Male",332,45.2,29.5,15.4,9.9,332,37.0,29.8,23.8,9.3
120483302,"Northampton",20,"EASTON AREA SD",7,"Female",309,42.4,30.7,16.2,10.7,309,38.5,35.6,17.2,8.7
120483302,"Northampton",20,"EASTON AREA SD",7,"White",379,53.0,27.2,13.2,6.6,379,46.2,31.4,16.1,6.3
120483302,"Northampton",20,"EASTON AREA SD",7,"Black",124,26.6,31.5,23.4,18.5,124,22.6,33.1,31.5,12.9
120483302,"Northampton",20,"EASTON AREA SD",7,"Hispanic",108,26.9,39.8,18.5,14.8,108,21.3,38.9,24.1,15.7
120483302,"Northampton",20,"EASTON AREA SD",7,"Asian",28,60.7,28.6,7.1,3.6,28,53.6,25.0,21.4,0.0
120483302,"Northampton",20,"EASTON AREA SD",8,"All Students",648,54.3,25.5,13.1,7.1,647,55.8,25.3,8.8,10.0
120483302,"Northampton",20,"EASTON AREA SD",8,"IEP",92,16.3,15.2,31.5,37.0,92,13.0,23.9,18.5,44.6
120483302,"Northampton",20,"EASTON AREA SD",8,"ELL",17,17.6,29.4,41.2,11.8,17,11.8,29.4,17.6,41.2
120483302,"Northampton",20,"EASTON AREA SD",8,"Economically Disadvantaged",209,34.4,28.7,23.9,12.9,208,41.3,27.9,14.4,16.3
120483302,"Northampton",20,"EASTON AREA SD",8,"Male",333,53.8,23.7,14.1,8.4,332,49.1,27.4,11.4,12.0
120483302,"Northampton",20,"EASTON AREA SD",8,"Female",315,54.9,27.3,12.1,5.7,315,62.9,23.2,6.0,7.9
120483302,"Northampton",20,"EASTON AREA SD",8,"White",395,63.8,23.8,7.6,4.8,395,61.8,25.1,6.8,6.3
120483302,"Northampton",20,"EASTON AREA SD",8,"Black",134,38.1,26.1,23.1,12.7,133,45.9,23.3,12.0,18.8
120483302,"Northampton",20,"EASTON AREA SD",8,"Hispanic",94,31.9,35.1,23.4,9.6,94,39.4,33.0,14.9,12.8
120483302,"Northampton",20,"EASTON AREA SD",8,"Asian",22,77.3,9.1,9.1,4.5,22,81.8,4.5,0.0,13.6
120483302,"Northampton",20,"EASTON AREA SD",11,"All Students",672,19.0,30.2,16.4,34.4,671,23.4,28.8,21.2,26.7
120483302,"Northampton",20,"EASTON AREA SD",11,"IEP",83,1.2,6.0,8.4,84.3,83,1.2,6.0,19.3,73.5
120483302,"Northampton",20,"EASTON AREA SD",11,"Economically Disadvantaged",195,6.2,27.2,15.9,50.8,194,11.3,27.3,20.1,41.2
120483302,"Northampton",20,"EASTON AREA SD",11,"Male",355,18.3,26.8,17.7,37.2,354,18.6,23.7,23.7,33.9
120483302,"Northampton",20,"EASTON AREA SD",11,"Female",317,19.9,34.1,14.8,31.2,317,28.7,34.4,18.3,18.6
120483302,"Northampton",20,"EASTON AREA SD",11,"White",433,23.6,32.6,15.9,27.9,433,29.1,31.2,19.9,19.9
120483302,"Northampton",20,"EASTON AREA SD",11,"Black",117,5.1,24.8,17.1,53.0,117,6.8,26.5,19.7,47.0
120483302,"Northampton",20,"EASTON AREA SD",11,"Hispanic",99,10.1,25.3,20.2,44.4,98,16.3,21.4,29.6,32.7
120483302,"Northampton",20,"EASTON AREA SD",11,"Asian",19,36.8,42.1,5.3,15.8,19,26.3,26.3,21.1,26.3
120484803,"Northampton",20,"NAZARETH AREA SD",3,"All Students",334,51.8,35.3,10.8,2.1,332,28.6,52.1,10.5,8.7
120484803,"Northampton",20,"NAZARETH AREA SD",3,"IEP",46,19.6,34.8,34.8,10.9,46,4.3,43.5,13.0,39.1
120484803,"Northampton",20,"NAZARETH AREA SD",3,"Economically Disadvantaged",39,33.3,41.0,20.5,5.1,39,15.4,48.7,15.4,20.5
120484803,"Northampton",20,"NAZARETH AREA SD",3,"Male",174,56.9,31.6,8.6,2.9,174,23.6,55.7,7.5,13.2
120484803,"Northampton",20,"NAZARETH AREA SD",3,"Female",160,46.3,39.4,13.1,1.3,158,34.2,48.1,13.9,3.8
120484803,"Northampton",20,"NAZARETH AREA SD",3,"White",311,51.8,35.4,10.9,1.9,309,29.1,51.5,10.4,9.1
120484803,"Northampton",20,"NAZARETH AREA SD",3,"Hispanic",10,50.0,30.0,10.0,10.0,10,20.0,60.0,10.0,10.0
120484803,"Northampton",20,"NAZARETH AREA SD",4,"All Students",331,60.7,32.3,4.5,2.4,331,40.5,39.9,13.6,6.0
120484803,"Northampton",20,"NAZARETH AREA SD",4,"IEP",45,37.8,37.8,15.6,8.9,45,11.1,26.7,26.7,35.6
120484803,"Northampton",20,"NAZARETH AREA SD",4,"Economically Disadvantaged",37,45.9,37.8,8.1,8.1,37,24.3,43.2,18.9,13.5
120484803,"Northampton",20,"NAZARETH AREA SD",4,"Male",166,68.7,24.1,4.2,3.0,166,33.7,41.6,16.9,7.8
120484803,"Northampton",20,"NAZARETH AREA SD",4,"Female",165,52.7,40.6,4.8,1.8,165,47.3,38.2,10.3,4.2
120484803,"Northampton",20,"NAZARETH AREA SD",4,"White",307,61.6,31.6,4.9,2.0,307,41.4,39.1,13.7,5.9
120484803,"Northampton",20,"NAZARETH AREA SD",4,"Black",10,30.0,70.0,0.0,0.0,10,40.0,50.0,0.0,10.0
120484803,"Northampton",20,"NAZARETH AREA SD",5,"All Students",347,51.6,30.0,15.0,3.5,348,27.3,47.7,17.8,7.2
120484803,"Northampton",20,"NAZARETH AREA SD",5,"IEP",33,15.2,30.3,30.3,24.2,33,6.1,39.4,12.1,42.4
120484803,"Northampton",20,"NAZARETH AREA SD",5,"Economically Disadvantaged",34,38.2,29.4,26.5,5.9,34,17.6,38.2,35.3,8.8
120484803,"Northampton",20,"NAZARETH AREA SD",5,"Male",178,54.5,27.0,14.0,4.5,178,23.0,48.9,19.7,8.4
120484803,"Northampton",20,"NAZARETH AREA SD",5,"Female",169,48.5,33.1,16.0,2.4,170,31.8,46.5,15.9,5.9
