"The 2011 PSSA Writing District Level Proficiency Results*",,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,
,,,,,,,,,
"AUN","County","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
123466303,"Montgomery","POTTSGROVE SD",5,"Black",43,0.0,48.8,46.5,4.7
123466303,"Montgomery","POTTSGROVE SD",5,"Hispanic",6,,,,
123466303,"Montgomery","POTTSGROVE SD",5,"Asian",5,,,,
123466303,"Montgomery","POTTSGROVE SD",5,"Native American",1,,,,
123466303,"Montgomery","POTTSGROVE SD",5,"Multi-Ethnic",2,,,,
123466303,"Montgomery","POTTSGROVE SD",5,"IEP",34,2.9,20.6,67.6,8.8
123466303,"Montgomery","POTTSGROVE SD",5,"ELL",0,,,,
123466303,"Montgomery","POTTSGROVE SD",5,"Economically Disadvantaged",64,0.0,54.7,40.6,4.7
123466303,"Montgomery","POTTSGROVE SD",8,"All Students",243,2.9,61.3,35.0,0.8
123466303,"Montgomery","POTTSGROVE SD",8,"Male",121,2.5,52.1,43.8,1.7
123466303,"Montgomery","POTTSGROVE SD",8,"Female",122,3.3,70.5,26.2,0.0
123466303,"Montgomery","POTTSGROVE SD",8,"White",194,3.1,61.9,34.0,1.0
123466303,"Montgomery","POTTSGROVE SD",8,"Black",31,3.2,64.5,32.3,0.0
123466303,"Montgomery","POTTSGROVE SD",8,"Hispanic",12,0.0,58.3,41.7,0.0
123466303,"Montgomery","POTTSGROVE SD",8,"Asian",5,,,,
123466303,"Montgomery","POTTSGROVE SD",8,"Native American",0,,,,
123466303,"Montgomery","POTTSGROVE SD",8,"Multi-Ethnic",1,,,,
123466303,"Montgomery","POTTSGROVE SD",8,"IEP",46,0.0,50.0,50.0,0.0
123466303,"Montgomery","POTTSGROVE SD",8,"ELL",3,,,,
123466303,"Montgomery","POTTSGROVE SD",8,"Economically Disadvantaged",68,0.0,55.9,44.1,0.0
123466303,"Montgomery","POTTSGROVE SD",11,"All Students",308,8.1,69.5,20.5,1.9
123466303,"Montgomery","POTTSGROVE SD",11,"Male",147,7.5,57.8,31.3,3.4
123466303,"Montgomery","POTTSGROVE SD",11,"Female",161,8.7,80.1,10.6,0.6
123466303,"Montgomery","POTTSGROVE SD",11,"White",234,8.1,71.8,18.8,1.3
123466303,"Montgomery","POTTSGROVE SD",11,"Black",55,3.6,65.5,25.5,5.5
123466303,"Montgomery","POTTSGROVE SD",11,"Hispanic",11,27.3,36.4,36.4,0.0
123466303,"Montgomery","POTTSGROVE SD",11,"Asian",7,,,,
123466303,"Montgomery","POTTSGROVE SD",11,"Native American",0,,,,
123466303,"Montgomery","POTTSGROVE SD",11,"Multi-Ethnic",1,,,,
123466303,"Montgomery","POTTSGROVE SD",11,"IEP",42,2.4,23.8,59.5,14.3
123466303,"Montgomery","POTTSGROVE SD",11,"ELL",2,,,,
123466303,"Montgomery","POTTSGROVE SD",11,"Economically Disadvantaged",78,5.1,61.5,29.5,3.8
123466403,"Montgomery","POTTSTOWN SD",5,"All Students",223,0.9,64.1,34.5,0.4
123466403,"Montgomery","POTTSTOWN SD",5,"Male",104,1.0,49.0,49.0,1.0
123466403,"Montgomery","POTTSTOWN SD",5,"Female",119,0.8,77.3,21.8,0.0
123466403,"Montgomery","POTTSTOWN SD",5,"White",94,1.1,73.4,25.5,0.0
123466403,"Montgomery","POTTSTOWN SD",5,"Black",95,1.1,56.8,41.1,1.1
123466403,"Montgomery","POTTSTOWN SD",5,"Hispanic",29,0.0,55.2,44.8,0.0
123466403,"Montgomery","POTTSTOWN SD",5,"Asian",5,,,,
123466403,"Montgomery","POTTSTOWN SD",5,"Native American",0,,,,
123466403,"Montgomery","POTTSTOWN SD",5,"Multi-Ethnic",0,,,,
123466403,"Montgomery","POTTSTOWN SD",5,"IEP",48,0.0,29.2,68.8,2.1
123466403,"Montgomery","POTTSTOWN SD",5,"ELL",11,0.0,27.3,72.7,0.0
123466403,"Montgomery","POTTSTOWN SD",5,"Economically Disadvantaged",165,1.2,60.0,38.2,0.6
123466403,"Montgomery","POTTSTOWN SD",8,"All Students",191,7.9,54.5,36.1,1.6
123466403,"Montgomery","POTTSTOWN SD",8,"Male",87,8.0,39.1,49.4,3.4
123466403,"Montgomery","POTTSTOWN SD",8,"Female",104,7.7,67.3,25.0,0.0
123466403,"Montgomery","POTTSTOWN SD",8,"White",94,7.4,51.1,39.4,2.1
123466403,"Montgomery","POTTSTOWN SD",8,"Black",73,4.1,61.6,34.2,0.0
123466403,"Montgomery","POTTSTOWN SD",8,"Hispanic",21,14.3,52.4,33.3,0.0
123466403,"Montgomery","POTTSTOWN SD",8,"Asian",2,,,,
123466403,"Montgomery","POTTSTOWN SD",8,"Native American",0,,,,
123466403,"Montgomery","POTTSTOWN SD",8,"Multi-Ethnic",1,,,,
123466403,"Montgomery","POTTSTOWN SD",8,"IEP",35,0.0,28.6,62.9,8.6
123466403,"Montgomery","POTTSTOWN SD",8,"ELL",3,,,,
123466403,"Montgomery","POTTSTOWN SD",8,"Economically Disadvantaged",121,4.1,52.1,41.3,2.5
123466403,"Montgomery","POTTSTOWN SD",11,"All Students",175,8.6,66.9,22.9,1.7
123466403,"Montgomery","POTTSTOWN SD",11,"Male",80,3.8,61.3,32.5,2.5
123466403,"Montgomery","POTTSTOWN SD",11,"Female",95,12.6,71.6,14.7,1.1
123466403,"Montgomery","POTTSTOWN SD",11,"White",90,11.1,67.8,18.9,2.2
123466403,"Montgomery","POTTSTOWN SD",11,"Black",68,4.4,64.7,29.4,1.5
123466403,"Montgomery","POTTSTOWN SD",11,"Hispanic",16,6.3,75.0,18.8,0.0
123466403,"Montgomery","POTTSTOWN SD",11,"Asian",1,,,,
123466403,"Montgomery","POTTSTOWN SD",11,"Native American",0,,,,
123466403,"Montgomery","POTTSTOWN SD",11,"Multi-Ethnic",0,,,,
123466403,"Montgomery","POTTSTOWN SD",11,"IEP",44,0.0,43.2,50.0,6.8
123466403,"Montgomery","POTTSTOWN SD",11,"ELL",1,,,,
123466403,"Montgomery","POTTSTOWN SD",11,"Economically Disadvantaged",87,3.4,66.7,27.6,2.3
123467103,"Montgomery","SOUDERTON AREA SD",5,"All Students",500,6.6,80.0,13.0,0.4
123467103,"Montgomery","SOUDERTON AREA SD",5,"Male",247,4.5,75.3,19.4,0.8
123467103,"Montgomery","SOUDERTON AREA SD",5,"Female",253,8.7,84.6,6.7,0.0
123467103,"Montgomery","SOUDERTON AREA SD",5,"White",439,7.1,80.9,11.8,0.2
123467103,"Montgomery","SOUDERTON AREA SD",5,"Black",13,7.7,69.2,23.1,0.0
123467103,"Montgomery","SOUDERTON AREA SD",5,"Hispanic",18,0.0,77.8,16.7,5.6
123467103,"Montgomery","SOUDERTON AREA SD",5,"Asian",27,3.7,74.1,22.2,0.0
123467103,"Montgomery","SOUDERTON AREA SD",5,"Native American",1,,,,
123467103,"Montgomery","SOUDERTON AREA SD",5,"Multi-Ethnic",2,,,,
123467103,"Montgomery","SOUDERTON AREA SD",5,"IEP",63,0.0,41.3,55.6,3.2
123467103,"Montgomery","SOUDERTON AREA SD",5,"ELL",14,0.0,35.7,64.3,0.0
123467103,"Montgomery","SOUDERTON AREA SD",5,"Economically Disadvantaged",59,3.4,71.2,23.7,1.7
123467103,"Montgomery","SOUDERTON AREA SD",8,"All Students",514,7.4,69.5,21.2,1.9
123467103,"Montgomery","SOUDERTON AREA SD",8,"Male",266,8.6,57.5,30.5,3.4
123467103,"Montgomery","SOUDERTON AREA SD",8,"Female",248,6.0,82.3,11.3,0.4
123467103,"Montgomery","SOUDERTON AREA SD",8,"White",450,8.2,70.2,20.2,1.3
123467103,"Montgomery","SOUDERTON AREA SD",8,"Black",25,4.0,48.0,40.0,8.0
123467103,"Montgomery","SOUDERTON AREA SD",8,"Hispanic",13,0.0,69.2,23.1,7.7
123467103,"Montgomery","SOUDERTON AREA SD",8,"Asian",24,0.0,79.2,16.7,4.2
123467103,"Montgomery","SOUDERTON AREA SD",8,"Native American",2,,,,
123467103,"Montgomery","SOUDERTON AREA SD",8,"Multi-Ethnic",0,,,,
123467103,"Montgomery","SOUDERTON AREA SD",8,"IEP",87,2.3,40.2,48.3,9.2
123467103,"Montgomery","SOUDERTON AREA SD",8,"ELL",10,,,,
123467103,"Montgomery","SOUDERTON AREA SD",8,"Economically Disadvantaged",75,2.7,48.0,41.3,8.0
123467103,"Montgomery","SOUDERTON AREA SD",11,"All Students",550,30.7,63.3,5.3,0.7
123467103,"Montgomery","SOUDERTON AREA SD",11,"Male",271,21.4,70.5,7.0,1.1
123467103,"Montgomery","SOUDERTON AREA SD",11,"Female",279,39.8,56.3,3.6,0.4
123467103,"Montgomery","SOUDERTON AREA SD",11,"White",494,31.2,63.0,5.3,0.6
123467103,"Montgomery","SOUDERTON AREA SD",11,"Black",18,16.7,77.8,5.6,0.0
123467103,"Montgomery","SOUDERTON AREA SD",11,"Hispanic",16,18.8,68.8,6.3,6.3
123467103,"Montgomery","SOUDERTON AREA SD",11,"Asian",21,42.9,52.4,4.8,0.0
123467103,"Montgomery","SOUDERTON AREA SD",11,"Native American",1,,,,
123467103,"Montgomery","SOUDERTON AREA SD",11,"Multi-Ethnic",0,,,,
123467103,"Montgomery","SOUDERTON AREA SD",11,"IEP",71,9.9,67.6,19.7,2.8
123467103,"Montgomery","SOUDERTON AREA SD",11,"ELL",4,,,,
123467103,"Montgomery","SOUDERTON AREA SD",11,"Economically Disadvantaged",42,31.0,59.5,7.1,2.4
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"All Students",130,9.2,73.8,16.2,0.8
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"Male",57,7.0,63.2,28.1,1.8
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"Female",73,11.0,82.2,6.8,0.0
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"White",98,10.2,78.6,11.2,0.0
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"Black",17,0.0,64.7,29.4,5.9
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"Hispanic",5,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"Asian",7,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"Native American",0,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"Multi-Ethnic",3,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"IEP",19,0.0,15.8,78.9,5.3
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"ELL",1,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",5,"Economically Disadvantaged",22,18.2,45.5,31.8,4.5
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"All Students",165,15.2,78.2,6.1,0.6
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"Male",73,5.5,84.9,8.2,1.4
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"Female",92,22.8,72.8,4.3,0.0
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"White",132,14.4,80.3,4.5,0.8
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"Black",19,21.1,63.2,15.8,0.0
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"Hispanic",6,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"Asian",7,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"Native American",0,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"Multi-Ethnic",1,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"IEP",29,6.9,62.1,27.6,3.4
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"ELL",2,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",8,"Economically Disadvantaged",16,6.3,81.3,12.5,0.0
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"All Students",152,36.2,59.9,3.3,0.7
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"Male",70,28.6,65.7,4.3,1.4
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"Female",82,42.7,54.9,2.4,0.0
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"White",123,39.8,56.1,4.1,0.0
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"Black",22,18.2,77.3,0.0,4.5
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"Hispanic",1,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"Asian",4,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"Native American",0,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"Multi-Ethnic",2,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"IEP",26,3.8,73.1,19.2,3.8
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"ELL",1,,,,
123467203,"Montgomery","SPRINGFIELD TOWNSHIP SD",11,"Economically Disadvantaged",8,,,,
123467303,"Montgomery","SPRING-FORD AREA SD",5,"All Students",651,2.0,75.3,22.0,0.8
123467303,"Montgomery","SPRING-FORD AREA SD",5,"Male",321,0.6,68.2,29.6,1.6
123467303,"Montgomery","SPRING-FORD AREA SD",5,"Female",330,3.3,82.1,14.5,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",5,"White",541,1.7,75.6,22.0,0.7
123467303,"Montgomery","SPRING-FORD AREA SD",5,"Black",31,6.5,54.8,35.5,3.2
123467303,"Montgomery","SPRING-FORD AREA SD",5,"Hispanic",20,0.0,85.0,15.0,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",5,"Asian",45,4.4,80.0,15.6,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",5,"Native American",0,,,,
123467303,"Montgomery","SPRING-FORD AREA SD",5,"Multi-Ethnic",14,0.0,78.6,21.4,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",5,"IEP",122,0.0,47.5,50.0,2.5
123467303,"Montgomery","SPRING-FORD AREA SD",5,"ELL",3,,,,
123467303,"Montgomery","SPRING-FORD AREA SD",5,"Economically Disadvantaged",78,0.0,61.5,34.6,3.8
123467303,"Montgomery","SPRING-FORD AREA SD",8,"All Students",613,22.5,71.5,5.9,0.2
123467303,"Montgomery","SPRING-FORD AREA SD",8,"Male",329,17.3,73.6,8.8,0.3
123467303,"Montgomery","SPRING-FORD AREA SD",8,"Female",284,28.5,69.0,2.5,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",8,"White",534,22.1,71.7,6.0,0.2
123467303,"Montgomery","SPRING-FORD AREA SD",8,"Black",25,24.0,64.0,12.0,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",8,"Hispanic",17,5.9,88.2,5.9,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",8,"Asian",30,40.0,60.0,0.0,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",8,"Native American",1,,,,
123467303,"Montgomery","SPRING-FORD AREA SD",8,"Multi-Ethnic",6,,,,
123467303,"Montgomery","SPRING-FORD AREA SD",8,"IEP",102,10.8,69.6,18.6,1.0
123467303,"Montgomery","SPRING-FORD AREA SD",8,"ELL",1,,,,
123467303,"Montgomery","SPRING-FORD AREA SD",8,"Economically Disadvantaged",64,7.8,73.4,18.8,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",11,"All Students",540,22.0,68.9,8.9,0.2
123467303,"Montgomery","SPRING-FORD AREA SD",11,"Male",260,16.5,68.8,14.2,0.4
123467303,"Montgomery","SPRING-FORD AREA SD",11,"Female",280,27.1,68.9,3.9,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",11,"White",473,22.4,68.1,9.3,0.2
123467303,"Montgomery","SPRING-FORD AREA SD",11,"Black",29,13.8,82.8,3.4,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",11,"Hispanic",9,,,,
123467303,"Montgomery","SPRING-FORD AREA SD",11,"Asian",24,20.8,75.0,4.2,0.0
123467303,"Montgomery","SPRING-FORD AREA SD",11,"Native American",1,,,,
123467303,"Montgomery","SPRING-FORD AREA SD",11,"Multi-Ethnic",4,,,,
123467303,"Montgomery","SPRING-FORD AREA SD",11,"IEP",91,5.5,59.3,34.1,1.1
123467303,"Montgomery","SPRING-FORD AREA SD",11,"ELL",2,,,,
123467303,"Montgomery","SPRING-FORD AREA SD",11,"Economically Disadvantaged",55,14.5,58.2,27.3,0.0
123468303,"Montgomery","UPPER DUBLIN SD",5,"All Students",347,2.9,83.3,13.0,0.9
123468303,"Montgomery","UPPER DUBLIN SD",5,"Male",169,3.0,79.3,17.2,0.6
123468303,"Montgomery","UPPER DUBLIN SD",5,"Female",178,2.8,87.1,9.0,1.1
123468303,"Montgomery","UPPER DUBLIN SD",5,"White",263,2.7,85.9,10.6,0.8
123468303,"Montgomery","UPPER DUBLIN SD",5,"Black",31,3.2,61.3,32.3,3.2
123468303,"Montgomery","UPPER DUBLIN SD",5,"Hispanic",5,,,,
123468303,"Montgomery","UPPER DUBLIN SD",5,"Asian",44,4.5,81.8,13.6,0.0
123468303,"Montgomery","UPPER DUBLIN SD",5,"Native American",1,,,,
123468303,"Montgomery","UPPER DUBLIN SD",5,"Multi-Ethnic",3,,,,
123468303,"Montgomery","UPPER DUBLIN SD",5,"IEP",59,1.7,64.4,28.8,5.1
123468303,"Montgomery","UPPER DUBLIN SD",5,"ELL",4,,,,
123468303,"Montgomery","UPPER DUBLIN SD",5,"Economically Disadvantaged",32,0.0,53.1,43.8,3.1
123468303,"Montgomery","UPPER DUBLIN SD",8,"All Students",326,29.8,66.6,3.7,0.0
123468303,"Montgomery","UPPER DUBLIN SD",8,"Male",169,22.5,72.8,4.7,0.0
123468303,"Montgomery","UPPER DUBLIN SD",8,"Female",157,37.6,59.9,2.5,0.0
123468303,"Montgomery","UPPER DUBLIN SD",8,"White",249,30.5,67.1,2.4,0.0
123468303,"Montgomery","UPPER DUBLIN SD",8,"Black",23,13.0,65.2,21.7,0.0
123468303,"Montgomery","UPPER DUBLIN SD",8,"Hispanic",8,,,,
123468303,"Montgomery","UPPER DUBLIN SD",8,"Asian",39,35.9,61.5,2.6,0.0
123468303,"Montgomery","UPPER DUBLIN SD",8,"Native American",0,,,,
123468303,"Montgomery","UPPER DUBLIN SD",8,"Multi-Ethnic",7,,,,
123468303,"Montgomery","UPPER DUBLIN SD",8,"IEP",34,2.9,73.5,23.5,0.0
123468303,"Montgomery","UPPER DUBLIN SD",8,"ELL",3,,,,
123468303,"Montgomery","UPPER DUBLIN SD",8,"Economically Disadvantaged",28,7.1,85.7,7.1,0.0
123468303,"Montgomery","UPPER DUBLIN SD",11,"All Students",353,32.6,62.9,4.2,0.3
123468303,"Montgomery","UPPER DUBLIN SD",11,"Male",178,24.7,67.4,7.3,0.6
123468303,"Montgomery","UPPER DUBLIN SD",11,"Female",175,40.6,58.3,1.1,0.0
123468303,"Montgomery","UPPER DUBLIN SD",11,"White",266,33.5,62.8,3.8,0.0
123468303,"Montgomery","UPPER DUBLIN SD",11,"Black",35,14.3,74.3,8.6,2.9
123468303,"Montgomery","UPPER DUBLIN SD",11,"Hispanic",3,,,,
123468303,"Montgomery","UPPER DUBLIN SD",11,"Asian",46,45.7,52.2,2.2,0.0
123468303,"Montgomery","UPPER DUBLIN SD",11,"Native American",0,,,,
123468303,"Montgomery","UPPER DUBLIN SD",11,"Multi-Ethnic",3,,,,
123468303,"Montgomery","UPPER DUBLIN SD",11,"IEP",26,7.7,57.7,30.8,3.8
123468303,"Montgomery","UPPER DUBLIN SD",11,"ELL",1,,,,
123468303,"Montgomery","UPPER DUBLIN SD",11,"Economically Disadvantaged",31,6.5,87.1,6.5,0.0
123468402,"Montgomery","UPPER MERION AREA SD",5,"All Students",261,2.7,80.5,16.1,0.8
123468402,"Montgomery","UPPER MERION AREA SD",5,"Male",120,0.8,70.0,27.5,1.7
123468402,"Montgomery","UPPER MERION AREA SD",5,"Female",141,4.3,89.4,6.4,0.0
123468402,"Montgomery","UPPER MERION AREA SD",5,"White",174,0.6,82.8,15.5,1.1
123468402,"Montgomery","UPPER MERION AREA SD",5,"Black",21,0.0,76.2,23.8,0.0
123468402,"Montgomery","UPPER MERION AREA SD",5,"Hispanic",18,0.0,72.2,27.8,0.0
123468402,"Montgomery","UPPER MERION AREA SD",5,"Asian",45,13.3,77.8,8.9,0.0
123468402,"Montgomery","UPPER MERION AREA SD",5,"Native American",0,,,,
123468402,"Montgomery","UPPER MERION AREA SD",5,"Multi-Ethnic",3,,,,
123468402,"Montgomery","UPPER MERION AREA SD",5,"IEP",46,0.0,56.5,41.3,2.2
123468402,"Montgomery","UPPER MERION AREA SD",5,"ELL",12,0.0,66.7,33.3,0.0
123468402,"Montgomery","UPPER MERION AREA SD",5,"Economically Disadvantaged",65,0.0,73.8,23.1,3.1
123468402,"Montgomery","UPPER MERION AREA SD",8,"All Students",266,9.0,76.7,12.8,1.5
123468402,"Montgomery","UPPER MERION AREA SD",8,"Male",129,5.4,78.3,14.0,2.3
123468402,"Montgomery","UPPER MERION AREA SD",8,"Female",137,12.4,75.2,11.7,0.7
123468402,"Montgomery","UPPER MERION AREA SD",8,"White",183,9.8,78.1,10.9,1.1
123468402,"Montgomery","UPPER MERION AREA SD",8,"Black",32,3.1,78.1,18.8,0.0
123468402,"Montgomery","UPPER MERION AREA SD",8,"Hispanic",10,,,,
123468402,"Montgomery","UPPER MERION AREA SD",8,"Asian",36,8.3,72.2,13.9,5.6
123468402,"Montgomery","UPPER MERION AREA SD",8,"Native American",2,,,,
123468402,"Montgomery","UPPER MERION AREA SD",8,"Multi-Ethnic",3,,,,
123468402,"Montgomery","UPPER MERION AREA SD",8,"IEP",35,2.9,62.9,25.7,8.6
123468402,"Montgomery","UPPER MERION AREA SD",8,"ELL",3,,,,
123468402,"Montgomery","UPPER MERION AREA SD",8,"Economically Disadvantaged",53,7.5,75.5,13.2,3.8
123468402,"Montgomery","UPPER MERION AREA SD",11,"All Students",277,17.7,71.5,9.4,1.4
123468402,"Montgomery","UPPER MERION AREA SD",11,"Male",130,13.8,69.2,13.8,3.1
123468402,"Montgomery","UPPER MERION AREA SD",11,"Female",147,21.1,73.5,5.4,0.0
123468402,"Montgomery","UPPER MERION AREA SD",11,"White",199,18.1,70.4,10.6,1.0
123468402,"Montgomery","UPPER MERION AREA SD",11,"Black",23,8.7,87.0,4.3,0.0
123468402,"Montgomery","UPPER MERION AREA SD",11,"Hispanic",17,0.0,76.5,17.6,5.9
123468402,"Montgomery","UPPER MERION AREA SD",11,"Asian",27,22.2,74.1,0.0,3.7
123468402,"Montgomery","UPPER MERION AREA SD",11,"Native American",0,,,,
123468402,"Montgomery","UPPER MERION AREA SD",11,"Multi-Ethnic",11,45.5,45.5,9.1,0.0
123468402,"Montgomery","UPPER MERION AREA SD",11,"IEP",23,4.3,30.4,56.5,8.7
123468402,"Montgomery","UPPER MERION AREA SD",11,"ELL",6,,,,
123468402,"Montgomery","UPPER MERION AREA SD",11,"Economically Disadvantaged",43,9.3,79.1,11.6,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"All Students",213,12.7,75.1,11.3,0.9
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"Male",117,3.4,81.2,13.7,1.7
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"Female",96,24.0,67.7,8.3,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"White",163,12.3,76.7,9.8,1.2
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"Black",26,3.8,73.1,23.1,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"Hispanic",9,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"Asian",13,46.2,53.8,0.0,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"Native American",0,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"Multi-Ethnic",2,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"IEP",32,3.1,56.3,34.4,6.3
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"ELL",4,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",5,"Economically Disadvantaged",51,7.8,74.5,17.6,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"All Students",211,7.6,68.7,23.7,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"Male",109,3.7,61.5,34.9,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"Female",102,11.8,76.5,11.8,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"White",167,8.4,68.9,22.8,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"Black",24,0.0,62.5,37.5,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"Hispanic",10,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"Asian",10,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"Native American",0,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"Multi-Ethnic",0,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"IEP",25,4.0,44.0,52.0,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"ELL",2,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",8,"Economically Disadvantaged",44,4.5,65.9,29.5,0.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"All Students",234,11.5,70.1,17.1,1.3
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"Male",121,7.4,63.6,27.3,1.7
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"Female",113,15.9,77.0,6.2,0.9
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"White",203,10.8,72.4,15.8,1.0
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"Black",23,17.4,52.2,26.1,4.3
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"Hispanic",4,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"Asian",4,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"Native American",0,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"Multi-Ethnic",0,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"IEP",33,0.0,42.4,51.5,6.1
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"ELL",2,,,,
123468503,"Montgomery","UPPER MORELAND TOWNSHIP SD",11,"Economically Disadvantaged",32,3.1,59.4,31.3,6.3
123468603,"Montgomery","UPPER PERKIOMEN SD",5,"All Students",249,1.6,73.5,24.9,0.0
123468603,"Montgomery","UPPER PERKIOMEN SD",5,"Male",133,0.8,64.7,34.6,0.0
123468603,"Montgomery","UPPER PERKIOMEN SD",5,"Female",116,2.6,83.6,13.8,0.0
123468603,"Montgomery","UPPER PERKIOMEN SD",5,"White",228,1.8,72.8,25.4,0.0
123468603,"Montgomery","UPPER PERKIOMEN SD",5,"Black",10,,,,
123468603,"Montgomery","UPPER PERKIOMEN SD",5,"Hispanic",3,,,,
123468603,"Montgomery","UPPER PERKIOMEN SD",5,"Asian",5,,,,
