"The 2010 PSSA Writing District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
118667503,"Wyoming",18,"TUNKHANNOCK AREA SD",11,"Multi-ethnic",0,,,,
118667503,"Wyoming",18,"TUNKHANNOCK AREA SD",11,"IEP",32,0.0,40.6,53.1,6.3
118667503,"Wyoming",18,"TUNKHANNOCK AREA SD",11,"ELL",2,,,,
118667503,"Wyoming",18,"TUNKHANNOCK AREA SD",11,"Economically Disadvantaged",67,10.4,53.7,34.3,1.5
112671303,"York",12,"CENTRAL YORK SD",5,"All Students",377,3.7,73.7,21.8,0.8
112671303,"York",12,"CENTRAL YORK SD",5,"Male",183,2.2,66.1,30.6,1.1
112671303,"York",12,"CENTRAL YORK SD",5,"Female",193,5.2,80.8,13.5,0.5
112671303,"York",12,"CENTRAL YORK SD",5,"White",276,4.0,76.8,18.8,0.4
112671303,"York",12,"CENTRAL YORK SD",5,"Black",36,2.8,55.6,38.9,2.8
112671303,"York",12,"CENTRAL YORK SD",5,"Hispanic",25,0.0,80.0,16.0,4.0
112671303,"York",12,"CENTRAL YORK SD",5,"Asian",18,5.6,77.8,16.7,0.0
112671303,"York",12,"CENTRAL YORK SD",5,"Native American",2,,,,
112671303,"York",12,"CENTRAL YORK SD",5,"Multi-ethnic",20,5.0,55.0,40.0,0.0
112671303,"York",12,"CENTRAL YORK SD",5,"IEP",32,0.0,34.4,56.3,9.4
112671303,"York",12,"CENTRAL YORK SD",5,"ELL",10,0.0,60.0,40.0,0.0
112671303,"York",12,"CENTRAL YORK SD",5,"Economically Disadvantaged",87,1.1,64.4,34.5,0.0
112671303,"York",12,"CENTRAL YORK SD",8,"All Students",438,23.3,65.3,11.0,0.5
112671303,"York",12,"CENTRAL YORK SD",8,"Male",221,20.4,62.4,16.7,0.5
112671303,"York",12,"CENTRAL YORK SD",8,"Female",217,26.3,68.2,5.1,0.5
112671303,"York",12,"CENTRAL YORK SD",8,"White",348,24.1,65.2,10.1,0.6
112671303,"York",12,"CENTRAL YORK SD",8,"Black",38,21.1,63.2,15.8,0.0
112671303,"York",12,"CENTRAL YORK SD",8,"Hispanic",15,20.0,60.0,20.0,0.0
112671303,"York",12,"CENTRAL YORK SD",8,"Asian",13,23.1,76.9,0.0,0.0
112671303,"York",12,"CENTRAL YORK SD",8,"Native American",1,,,,
112671303,"York",12,"CENTRAL YORK SD",8,"Multi-ethnic",23,17.4,65.2,17.4,0.0
112671303,"York",12,"CENTRAL YORK SD",8,"IEP",37,0.0,59.5,37.8,2.7
112671303,"York",12,"CENTRAL YORK SD",8,"ELL",2,,,,
112671303,"York",12,"CENTRAL YORK SD",8,"Economically Disadvantaged",102,12.7,70.6,15.7,1.0
112671303,"York",12,"CENTRAL YORK SD",11,"All Students",391,12.8,76.7,9.2,1.3
112671303,"York",12,"CENTRAL YORK SD",11,"Male",181,10.5,77.3,9.9,2.2
112671303,"York",12,"CENTRAL YORK SD",11,"Female",207,15.0,76.3,8.2,0.5
112671303,"York",12,"CENTRAL YORK SD",11,"White",305,13.4,78.4,7.5,0.7
112671303,"York",12,"CENTRAL YORK SD",11,"Black",38,10.5,60.5,26.3,2.6
112671303,"York",12,"CENTRAL YORK SD",11,"Hispanic",12,16.7,58.3,8.3,16.7
112671303,"York",12,"CENTRAL YORK SD",11,"Asian",18,11.1,88.9,0.0,0.0
112671303,"York",12,"CENTRAL YORK SD",11,"Native American",1,,,,
112671303,"York",12,"CENTRAL YORK SD",11,"Multi-ethnic",14,7.1,85.7,7.1,0.0
112671303,"York",12,"CENTRAL YORK SD",11,"IEP",35,0.0,40.0,45.7,14.3
112671303,"York",12,"CENTRAL YORK SD",11,"ELL",2,,,,
112671303,"York",12,"CENTRAL YORK SD",11,"Economically Disadvantaged",65,4.6,73.8,18.5,3.1
112671603,"York",12,"DALLASTOWN AREA SD",5,"All Students",457,5.7,70.0,23.4,0.9
112671603,"York",12,"DALLASTOWN AREA SD",5,"Male",249,3.2,63.9,31.7,1.2
112671603,"York",12,"DALLASTOWN AREA SD",5,"Female",208,8.7,77.4,13.5,0.5
112671603,"York",12,"DALLASTOWN AREA SD",5,"White",380,5.8,71.8,21.6,0.8
112671603,"York",12,"DALLASTOWN AREA SD",5,"Black",33,6.1,51.5,42.4,0.0
112671603,"York",12,"DALLASTOWN AREA SD",5,"Hispanic",20,0.0,50.0,45.0,5.0
112671603,"York",12,"DALLASTOWN AREA SD",5,"Asian",21,9.5,81.0,9.5,0.0
112671603,"York",12,"DALLASTOWN AREA SD",5,"Native American",1,,,,
112671603,"York",12,"DALLASTOWN AREA SD",5,"Multi-ethnic",2,,,,
112671603,"York",12,"DALLASTOWN AREA SD",5,"IEP",55,1.8,38.2,54.5,5.5
112671603,"York",12,"DALLASTOWN AREA SD",5,"ELL",6,,,,
112671603,"York",12,"DALLASTOWN AREA SD",5,"Economically Disadvantaged",87,2.3,56.3,40.2,1.1
112671603,"York",12,"DALLASTOWN AREA SD",8,"All Students",457,25.2,64.3,9.0,1.5
112671603,"York",12,"DALLASTOWN AREA SD",8,"Male",236,19.1,68.2,10.6,2.1
112671603,"York",12,"DALLASTOWN AREA SD",8,"Female",220,31.8,60.5,6.8,0.9
112671603,"York",12,"DALLASTOWN AREA SD",8,"White",393,25.7,63.9,9.2,1.3
112671603,"York",12,"DALLASTOWN AREA SD",8,"Black",32,18.8,68.8,9.4,3.1
112671603,"York",12,"DALLASTOWN AREA SD",8,"Hispanic",12,16.7,75.0,8.3,0.0
112671603,"York",12,"DALLASTOWN AREA SD",8,"Asian",13,38.5,53.8,0.0,7.7
112671603,"York",12,"DALLASTOWN AREA SD",8,"Native American",0,,,,
112671603,"York",12,"DALLASTOWN AREA SD",8,"Multi-ethnic",6,,,,
112671603,"York",12,"DALLASTOWN AREA SD",8,"IEP",61,1.6,59.0,29.5,9.8
112671603,"York",12,"DALLASTOWN AREA SD",8,"ELL",5,,,,
112671603,"York",12,"DALLASTOWN AREA SD",8,"Economically Disadvantaged",94,8.5,68.1,21.3,2.1
112671603,"York",12,"DALLASTOWN AREA SD",11,"All Students",466,17.6,69.1,11.8,1.5
112671603,"York",12,"DALLASTOWN AREA SD",11,"Male",235,12.3,68.5,17.0,2.1
112671603,"York",12,"DALLASTOWN AREA SD",11,"Female",226,23.5,69.5,6.2,0.9
112671603,"York",12,"DALLASTOWN AREA SD",11,"White",395,18.5,69.6,10.1,1.8
112671603,"York",12,"DALLASTOWN AREA SD",11,"Black",41,12.2,63.4,24.4,0.0
112671603,"York",12,"DALLASTOWN AREA SD",11,"Hispanic",10,10.0,60.0,30.0,0.0
112671603,"York",12,"DALLASTOWN AREA SD",11,"Asian",7,,,,
112671603,"York",12,"DALLASTOWN AREA SD",11,"Native American",2,,,,
112671603,"York",12,"DALLASTOWN AREA SD",11,"Multi-ethnic",6,,,,
112671603,"York",12,"DALLASTOWN AREA SD",11,"IEP",57,1.8,56.1,36.8,5.3
112671603,"York",12,"DALLASTOWN AREA SD",11,"ELL",2,,,,
112671603,"York",12,"DALLASTOWN AREA SD",11,"Economically Disadvantaged",64,9.4,71.9,14.1,4.7
112671803,"York",12,"DOVER AREA SD",5,"All Students",247,0.8,66.0,31.2,2.0
112671803,"York",12,"DOVER AREA SD",5,"Male",138,0.0,57.2,40.6,2.2
112671803,"York",12,"DOVER AREA SD",5,"Female",109,1.8,77.1,19.3,1.8
112671803,"York",12,"DOVER AREA SD",5,"White",231,0.4,65.8,31.6,2.2
112671803,"York",12,"DOVER AREA SD",5,"Black",8,,,,
112671803,"York",12,"DOVER AREA SD",5,"Hispanic",3,,,,
112671803,"York",12,"DOVER AREA SD",5,"Asian",1,,,,
112671803,"York",12,"DOVER AREA SD",5,"Native American",1,,,,
112671803,"York",12,"DOVER AREA SD",5,"Multi-ethnic",3,,,,
112671803,"York",12,"DOVER AREA SD",5,"IEP",37,0.0,18.9,67.6,13.5
112671803,"York",12,"DOVER AREA SD",5,"ELL",0,,,,
112671803,"York",12,"DOVER AREA SD",5,"Economically Disadvantaged",72,1.4,51.4,45.8,1.4
112671803,"York",12,"DOVER AREA SD",8,"All Students",278,10.1,53.6,31.3,5.0
112671803,"York",12,"DOVER AREA SD",8,"Male",136,4.4,52.2,37.5,5.9
112671803,"York",12,"DOVER AREA SD",8,"Female",142,15.5,54.9,25.4,4.2
112671803,"York",12,"DOVER AREA SD",8,"White",252,10.3,55.2,30.2,4.4
112671803,"York",12,"DOVER AREA SD",8,"Black",14,7.1,21.4,57.1,14.3
112671803,"York",12,"DOVER AREA SD",8,"Hispanic",7,,,,
112671803,"York",12,"DOVER AREA SD",8,"Asian",2,,,,
112671803,"York",12,"DOVER AREA SD",8,"Native American",0,,,,
112671803,"York",12,"DOVER AREA SD",8,"Multi-ethnic",3,,,,
112671803,"York",12,"DOVER AREA SD",8,"IEP",44,0.0,22.7,54.5,22.7
112671803,"York",12,"DOVER AREA SD",8,"ELL",2,,,,
112671803,"York",12,"DOVER AREA SD",8,"Economically Disadvantaged",73,6.8,38.4,46.6,8.2
112671803,"York",12,"DOVER AREA SD",11,"All Students",248,5.2,65.3,27.0,2.4
112671803,"York",12,"DOVER AREA SD",11,"Male",137,2.9,54.7,38.0,4.4
112671803,"York",12,"DOVER AREA SD",11,"Female",110,8.2,78.2,13.6,0.0
112671803,"York",12,"DOVER AREA SD",11,"White",223,4.9,68.2,25.6,1.3
112671803,"York",12,"DOVER AREA SD",11,"Black",11,18.2,18.2,36.4,27.3
112671803,"York",12,"DOVER AREA SD",11,"Hispanic",8,,,,
112671803,"York",12,"DOVER AREA SD",11,"Asian",3,,,,
112671803,"York",12,"DOVER AREA SD",11,"Native American",1,,,,
112671803,"York",12,"DOVER AREA SD",11,"Multi-ethnic",1,,,,
112671803,"York",12,"DOVER AREA SD",11,"IEP",31,3.2,35.5,48.4,12.9
112671803,"York",12,"DOVER AREA SD",11,"ELL",3,,,,
112671803,"York",12,"DOVER AREA SD",11,"Economically Disadvantaged",63,3.2,58.7,33.3,4.8
112672203,"York",12,"EASTERN YORK SD",5,"All Students",181,0.6,48.1,47.5,3.9
112672203,"York",12,"EASTERN YORK SD",5,"Male",90,1.1,33.3,58.9,6.7
112672203,"York",12,"EASTERN YORK SD",5,"Female",91,0.0,62.6,36.3,1.1
112672203,"York",12,"EASTERN YORK SD",5,"White",170,0.6,47.6,47.6,4.1
112672203,"York",12,"EASTERN YORK SD",5,"Black",3,,,,
112672203,"York",12,"EASTERN YORK SD",5,"Hispanic",7,,,,
112672203,"York",12,"EASTERN YORK SD",5,"Asian",1,,,,
112672203,"York",12,"EASTERN YORK SD",5,"Native American",0,,,,
112672203,"York",12,"EASTERN YORK SD",5,"Multi-ethnic",0,,,,
112672203,"York",12,"EASTERN YORK SD",5,"IEP",32,0.0,21.9,59.4,18.8
112672203,"York",12,"EASTERN YORK SD",5,"ELL",0,,,,
112672203,"York",12,"EASTERN YORK SD",5,"Economically Disadvantaged",50,0.0,42.0,52.0,6.0
112672203,"York",12,"EASTERN YORK SD",8,"All Students",202,4.5,64.9,26.7,4.0
112672203,"York",12,"EASTERN YORK SD",8,"Male",117,2.6,61.5,31.6,4.3
112672203,"York",12,"EASTERN YORK SD",8,"Female",84,7.1,69.0,20.2,3.6
112672203,"York",12,"EASTERN YORK SD",8,"White",191,4.2,63.9,27.7,4.2
112672203,"York",12,"EASTERN YORK SD",8,"Black",4,,,,
112672203,"York",12,"EASTERN YORK SD",8,"Hispanic",5,,,,
112672203,"York",12,"EASTERN YORK SD",8,"Asian",1,,,,
112672203,"York",12,"EASTERN YORK SD",8,"Native American",0,,,,
112672203,"York",12,"EASTERN YORK SD",8,"Multi-ethnic",0,,,,
112672203,"York",12,"EASTERN YORK SD",8,"IEP",34,0.0,35.3,41.2,23.5
112672203,"York",12,"EASTERN YORK SD",8,"ELL",0,,,,
112672203,"York",12,"EASTERN YORK SD",8,"Economically Disadvantaged",41,2.4,56.1,34.1,7.3
112672203,"York",12,"EASTERN YORK SD",11,"All Students",203,6.9,73.4,17.2,2.5
112672203,"York",12,"EASTERN YORK SD",11,"Male",101,5.0,64.4,26.7,4.0
112672203,"York",12,"EASTERN YORK SD",11,"Female",99,9.1,83.8,6.1,1.0
112672203,"York",12,"EASTERN YORK SD",11,"White",194,7.2,73.7,16.5,2.6
112672203,"York",12,"EASTERN YORK SD",11,"Black",1,,,,
112672203,"York",12,"EASTERN YORK SD",11,"Hispanic",1,,,,
112672203,"York",12,"EASTERN YORK SD",11,"Asian",2,,,,
112672203,"York",12,"EASTERN YORK SD",11,"Native American",1,,,,
112672203,"York",12,"EASTERN YORK SD",11,"Multi-ethnic",1,,,,
112672203,"York",12,"EASTERN YORK SD",11,"IEP",30,6.7,53.3,30.0,10.0
112672203,"York",12,"EASTERN YORK SD",11,"ELL",0,,,,
112672203,"York",12,"EASTERN YORK SD",11,"Economically Disadvantaged",40,5.0,65.0,25.0,5.0
112672803,"York",12,"HANOVER PUBLIC SD",5,"All Students",120,0.0,61.7,36.7,1.7
112672803,"York",12,"HANOVER PUBLIC SD",5,"Male",55,0.0,63.6,32.7,3.6
112672803,"York",12,"HANOVER PUBLIC SD",5,"Female",65,0.0,60.0,40.0,0.0
112672803,"York",12,"HANOVER PUBLIC SD",5,"White",91,0.0,67.0,31.9,1.1
112672803,"York",12,"HANOVER PUBLIC SD",5,"Black",6,,,,
112672803,"York",12,"HANOVER PUBLIC SD",5,"Hispanic",19,0.0,42.1,57.9,0.0
112672803,"York",12,"HANOVER PUBLIC SD",5,"Asian",2,,,,
112672803,"York",12,"HANOVER PUBLIC SD",5,"Native American",0,,,,
112672803,"York",12,"HANOVER PUBLIC SD",5,"Multi-ethnic",2,,,,
112672803,"York",12,"HANOVER PUBLIC SD",5,"IEP",15,0.0,6.7,86.7,6.7
112672803,"York",12,"HANOVER PUBLIC SD",5,"ELL",6,,,,
112672803,"York",12,"HANOVER PUBLIC SD",5,"Economically Disadvantaged",65,0.0,47.7,50.8,1.5
112672803,"York",12,"HANOVER PUBLIC SD",8,"All Students",117,12.8,70.1,16.2,0.9
112672803,"York",12,"HANOVER PUBLIC SD",8,"Male",50,4.0,68.0,28.0,0.0
112672803,"York",12,"HANOVER PUBLIC SD",8,"Female",67,19.4,71.6,7.5,1.5
112672803,"York",12,"HANOVER PUBLIC SD",8,"White",96,12.5,71.9,15.6,0.0
112672803,"York",12,"HANOVER PUBLIC SD",8,"Black",4,,,,
112672803,"York",12,"HANOVER PUBLIC SD",8,"Hispanic",9,,,,
112672803,"York",12,"HANOVER PUBLIC SD",8,"Asian",5,,,,
112672803,"York",12,"HANOVER PUBLIC SD",8,"Native American",0,,,,
112672803,"York",12,"HANOVER PUBLIC SD",8,"Multi-ethnic",3,,,,
112672803,"York",12,"HANOVER PUBLIC SD",8,"IEP",14,0.0,50.0,50.0,0.0
112672803,"York",12,"HANOVER PUBLIC SD",8,"ELL",1,,,,
112672803,"York",12,"HANOVER PUBLIC SD",8,"Economically Disadvantaged",46,4.3,65.2,28.3,2.2
112672803,"York",12,"HANOVER PUBLIC SD",11,"All Students",97,5.2,70.1,21.6,3.1
112672803,"York",12,"HANOVER PUBLIC SD",11,"Male",51,2.0,74.5,19.6,3.9
112672803,"York",12,"HANOVER PUBLIC SD",11,"Female",40,10.0,72.5,15.0,2.5
112672803,"York",12,"HANOVER PUBLIC SD",11,"White",81,6.2,74.1,17.3,2.5
112672803,"York",12,"HANOVER PUBLIC SD",11,"Black",2,,,,
112672803,"York",12,"HANOVER PUBLIC SD",11,"Hispanic",8,,,,
112672803,"York",12,"HANOVER PUBLIC SD",11,"Asian",0,,,,
112672803,"York",12,"HANOVER PUBLIC SD",11,"Native American",0,,,,
112672803,"York",12,"HANOVER PUBLIC SD",11,"Multi-ethnic",0,,,,
112672803,"York",12,"HANOVER PUBLIC SD",11,"IEP",17,0.0,23.5,64.7,11.8
112672803,"York",12,"HANOVER PUBLIC SD",11,"ELL",1,,,,
112672803,"York",12,"HANOVER PUBLIC SD",11,"Economically Disadvantaged",32,0.0,62.5,28.1,9.4
112674403,"York",12,"NORTHEASTERN YORK SD",5,"All Students",281,1.8,76.2,22.1,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",5,"Male",143,0.7,69.9,29.4,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",5,"Female",138,2.9,82.6,14.5,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",5,"White",220,1.8,76.4,21.8,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",5,"Black",44,0.0,81.8,18.2,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",5,"Hispanic",10,0.0,60.0,40.0,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",5,"Asian",6,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",5,"Native American",1,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",5,"Multi-ethnic",0,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",5,"IEP",52,0.0,42.3,57.7,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",5,"ELL",0,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",5,"Economically Disadvantaged",105,1.0,72.4,26.7,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",8,"All Students",272,9.9,67.3,20.6,2.2
112674403,"York",12,"NORTHEASTERN YORK SD",8,"Male",122,6.6,59.0,32.0,2.5
112674403,"York",12,"NORTHEASTERN YORK SD",8,"Female",149,12.8,73.8,11.4,2.0
112674403,"York",12,"NORTHEASTERN YORK SD",8,"White",224,11.2,69.6,18.3,0.9
112674403,"York",12,"NORTHEASTERN YORK SD",8,"Black",34,2.9,55.9,32.4,8.8
112674403,"York",12,"NORTHEASTERN YORK SD",8,"Hispanic",9,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",8,"Asian",4,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",8,"Native American",0,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",8,"Multi-ethnic",0,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",8,"IEP",40,0.0,27.5,57.5,15.0
112674403,"York",12,"NORTHEASTERN YORK SD",8,"ELL",0,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",8,"Economically Disadvantaged",102,5.9,62.7,28.4,2.9
112674403,"York",12,"NORTHEASTERN YORK SD",11,"All Students",239,12.6,75.7,10.9,0.8
112674403,"York",12,"NORTHEASTERN YORK SD",11,"Male",127,11.0,73.2,14.2,1.6
112674403,"York",12,"NORTHEASTERN YORK SD",11,"Female",112,14.3,78.6,7.1,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",11,"White",204,10.8,77.5,10.8,1.0
112674403,"York",12,"NORTHEASTERN YORK SD",11,"Black",24,16.7,70.8,12.5,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",11,"Hispanic",10,40.0,50.0,10.0,0.0
112674403,"York",12,"NORTHEASTERN YORK SD",11,"Asian",0,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",11,"Native American",0,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",11,"Multi-ethnic",1,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",11,"IEP",36,0.0,66.7,27.8,5.6
112674403,"York",12,"NORTHEASTERN YORK SD",11,"ELL",1,,,,
112674403,"York",12,"NORTHEASTERN YORK SD",11,"Economically Disadvantaged",70,15.7,72.9,11.4,0.0
115674603,"York",15,"NORTHERN YORK CO SD",5,"All Students",226,3.1,82.7,14.2,0.0
115674603,"York",15,"NORTHERN YORK CO SD",5,"Male",125,1.6,84.0,14.4,0.0
115674603,"York",15,"NORTHERN YORK CO SD",5,"Female",101,5.0,81.2,13.9,0.0
115674603,"York",15,"NORTHERN YORK CO SD",5,"White",216,3.2,82.4,14.4,0.0
115674603,"York",15,"NORTHERN YORK CO SD",5,"Black",1,,,,
115674603,"York",15,"NORTHERN YORK CO SD",5,"Hispanic",6,,,,
115674603,"York",15,"NORTHERN YORK CO SD",5,"Asian",1,,,,
115674603,"York",15,"NORTHERN YORK CO SD",5,"Native American",0,,,,
115674603,"York",15,"NORTHERN YORK CO SD",5,"Multi-ethnic",2,,,,
115674603,"York",15,"NORTHERN YORK CO SD",5,"IEP",18,0.0,50.0,50.0,0.0
115674603,"York",15,"NORTHERN YORK CO SD",5,"ELL",0,,,,
115674603,"York",15,"NORTHERN YORK CO SD",5,"Economically Disadvantaged",36,2.8,75.0,22.2,0.0
115674603,"York",15,"NORTHERN YORK CO SD",8,"All Students",244,18.9,67.6,13.1,0.4
115674603,"York",15,"NORTHERN YORK CO SD",8,"Male",129,16.3,62.8,20.2,0.8
115674603,"York",15,"NORTHERN YORK CO SD",8,"Female",115,21.7,73.0,5.2,0.0
115674603,"York",15,"NORTHERN YORK CO SD",8,"White",227,19.4,67.4,12.8,0.4
115674603,"York",15,"NORTHERN YORK CO SD",8,"Black",2,,,,
115674603,"York",15,"NORTHERN YORK CO SD",8,"Hispanic",3,,,,
115674603,"York",15,"NORTHERN YORK CO SD",8,"Asian",8,,,,
115674603,"York",15,"NORTHERN YORK CO SD",8,"Native American",2,,,,
115674603,"York",15,"NORTHERN YORK CO SD",8,"Multi-ethnic",2,,,,
115674603,"York",15,"NORTHERN YORK CO SD",8,"IEP",30,0.0,46.7,50.0,3.3
115674603,"York",15,"NORTHERN YORK CO SD",8,"ELL",1,,,,
115674603,"York",15,"NORTHERN YORK CO SD",8,"Economically Disadvantaged",31,3.2,64.5,32.3,0.0
115674603,"York",15,"NORTHERN YORK CO SD",11,"All Students",258,6.6,77.5,13.6,2.3
115674603,"York",15,"NORTHERN YORK CO SD",11,"Male",120,4.2,73.3,17.5,5.0
115674603,"York",15,"NORTHERN YORK CO SD",11,"Female",138,8.7,81.2,10.1,0.0
115674603,"York",15,"NORTHERN YORK CO SD",11,"White",248,6.5,78.2,12.9,2.4
115674603,"York",15,"NORTHERN YORK CO SD",11,"Black",4,,,,
115674603,"York",15,"NORTHERN YORK CO SD",11,"Hispanic",3,,,,
115674603,"York",15,"NORTHERN YORK CO SD",11,"Asian",1,,,,
115674603,"York",15,"NORTHERN YORK CO SD",11,"Native American",1,,,,
115674603,"York",15,"NORTHERN YORK CO SD",11,"Multi-ethnic",1,,,,
115674603,"York",15,"NORTHERN YORK CO SD",11,"IEP",35,5.7,57.1,31.4,5.7
115674603,"York",15,"NORTHERN YORK CO SD",11,"ELL",0,,,,
115674603,"York",15,"NORTHERN YORK CO SD",11,"Economically Disadvantaged",23,4.3,65.2,30.4,0.0
112675503,"York",12,"RED LION AREA SD",5,"All Students",429,0.9,46.4,50.8,1.9
112675503,"York",12,"RED LION AREA SD",5,"Male",236,0.4,35.2,61.0,3.4
112675503,"York",12,"RED LION AREA SD",5,"Female",193,1.6,60.1,38.3,0.0
112675503,"York",12,"RED LION AREA SD",5,"White",392,1.0,44.6,52.3,2.0
112675503,"York",12,"RED LION AREA SD",5,"Black",14,0.0,78.6,21.4,0.0
112675503,"York",12,"RED LION AREA SD",5,"Hispanic",9,,,,
112675503,"York",12,"RED LION AREA SD",5,"Asian",6,,,,
112675503,"York",12,"RED LION AREA SD",5,"Native American",0,,,,
112675503,"York",12,"RED LION AREA SD",5,"Multi-ethnic",8,,,,
112675503,"York",12,"RED LION AREA SD",5,"IEP",69,0.0,10.1,79.7,10.1
112675503,"York",12,"RED LION AREA SD",5,"ELL",3,,,,
112675503,"York",12,"RED LION AREA SD",5,"Economically Disadvantaged",124,0.0,32.3,66.1,1.6
112675503,"York",12,"RED LION AREA SD",8,"All Students",448,5.4,58.3,31.0,5.4
112675503,"York",12,"RED LION AREA SD",8,"Male",229,5.2,46.3,39.3,9.2
112675503,"York",12,"RED LION AREA SD",8,"Female",219,5.5,70.8,22.4,1.4
112675503,"York",12,"RED LION AREA SD",8,"White",413,5.1,58.4,30.8,5.8
112675503,"York",12,"RED LION AREA SD",8,"Black",20,5.0,50.0,45.0,0.0
112675503,"York",12,"RED LION AREA SD",8,"Hispanic",7,,,,
112675503,"York",12,"RED LION AREA SD",8,"Asian",5,,,,
112675503,"York",12,"RED LION AREA SD",8,"Native American",0,,,,
112675503,"York",12,"RED LION AREA SD",8,"Multi-ethnic",3,,,,
112675503,"York",12,"RED LION AREA SD",8,"IEP",72,0.0,30.6,54.2,15.3
112675503,"York",12,"RED LION AREA SD",8,"ELL",3,,,,
112675503,"York",12,"RED LION AREA SD",8,"Economically Disadvantaged",117,0.9,55.6,34.2,9.4
112675503,"York",12,"RED LION AREA SD",11,"All Students",444,14.0,68.7,15.5,1.8
112675503,"York",12,"RED LION AREA SD",11,"Male",215,9.8,67.0,20.0,3.3
112675503,"York",12,"RED LION AREA SD",11,"Female",225,18.2,70.7,10.7,0.4
112675503,"York",12,"RED LION AREA SD",11,"White",407,14.0,68.8,15.2,2.0
112675503,"York",12,"RED LION AREA SD",11,"Black",17,0.0,76.5,23.5,0.0
112675503,"York",12,"RED LION AREA SD",11,"Hispanic",9,,,,
112675503,"York",12,"RED LION AREA SD",11,"Asian",5,,,,
112675503,"York",12,"RED LION AREA SD",11,"Native American",1,,,,
112675503,"York",12,"RED LION AREA SD",11,"Multi-ethnic",1,,,,
112675503,"York",12,"RED LION AREA SD",11,"IEP",58,0.0,31.0,56.9,12.1
112675503,"York",12,"RED LION AREA SD",11,"ELL",0,,,,
112675503,"York",12,"RED LION AREA SD",11,"Economically Disadvantaged",87,10.3,73.6,13.8,2.3
112676203,"York",12,"SOUTH EASTERN SD",5,"All Students",204,1.0,72.1,26.5,0.5
112676203,"York",12,"SOUTH EASTERN SD",5,"Male",108,0.9,62.0,36.1,0.9
112676203,"York",12,"SOUTH EASTERN SD",5,"Female",96,1.0,83.3,15.6,0.0
112676203,"York",12,"SOUTH EASTERN SD",5,"White",197,1.0,72.1,26.4,0.5
112676203,"York",12,"SOUTH EASTERN SD",5,"Black",3,,,,
112676203,"York",12,"SOUTH EASTERN SD",5,"Hispanic",1,,,,
112676203,"York",12,"SOUTH EASTERN SD",5,"Asian",3,,,,
112676203,"York",12,"SOUTH EASTERN SD",5,"Native American",0,,,,
112676203,"York",12,"SOUTH EASTERN SD",5,"Multi-ethnic",0,,,,
112676203,"York",12,"SOUTH EASTERN SD",5,"IEP",26,0.0,30.8,65.4,3.8
112676203,"York",12,"SOUTH EASTERN SD",5,"ELL",0,,,,
112676203,"York",12,"SOUTH EASTERN SD",5,"Economically Disadvantaged",50,0.0,62.0,38.0,0.0
112676203,"York",12,"SOUTH EASTERN SD",8,"All Students",275,11.6,70.9,16.0,1.5
112676203,"York",12,"SOUTH EASTERN SD",8,"Male",138,5.8,71.7,20.3,2.2
112676203,"York",12,"SOUTH EASTERN SD",8,"Female",136,17.6,69.9,11.8,0.7
112676203,"York",12,"SOUTH EASTERN SD",8,"White",266,12.0,71.1,15.4,1.5
112676203,"York",12,"SOUTH EASTERN SD",8,"Black",2,,,,
112676203,"York",12,"SOUTH EASTERN SD",8,"Hispanic",2,,,,
112676203,"York",12,"SOUTH EASTERN SD",8,"Asian",0,,,,
112676203,"York",12,"SOUTH EASTERN SD",8,"Native American",3,,,,
112676203,"York",12,"SOUTH EASTERN SD",8,"Multi-ethnic",1,,,,
112676203,"York",12,"SOUTH EASTERN SD",8,"IEP",46,0.0,41.3,50.0,8.7
112676203,"York",12,"SOUTH EASTERN SD",8,"ELL",0,,,,
112676203,"York",12,"SOUTH EASTERN SD",8,"Economically Disadvantaged",54,11.1,72.2,16.7,0.0
