"The 2009 PSSA Writing District Level Proficiency Results",,,,,,,,,,
"(Full Academic Year; No PASA Scores) Subgroups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
129544503,"Schuylkill",29,"MAHANOY AREA SD",11,"Male",29,6.9,31.0,51.7,10.3
129544503,"Schuylkill",29,"MAHANOY AREA SD",11,"Female",30,10.0,50.0,36.7,3.3
129544503,"Schuylkill",29,"MAHANOY AREA SD",11,"White",56,8.9,42.9,42.9,5.4
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",5,"All Students",79,1.3,69.6,29.1,0.0
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",5,"Economically Disadvantaged",29,0.0,62.1,37.9,0.0
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",5,"Male",43,0.0,65.1,34.9,0.0
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",5,"Female",36,2.8,75.0,22.2,0.0
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",5,"White",72,1.4,73.6,25.0,0.0
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",8,"All Students",99,1.0,68.7,26.3,4.0
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",8,"IEP",22,0.0,31.8,54.5,13.6
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",8,"Economically Disadvantaged",50,0.0,62.0,34.0,4.0
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",8,"Male",54,0.0,63.0,33.3,3.7
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",8,"Female",42,2.4,76.2,16.7,4.8
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",8,"White",90,1.1,68.9,25.6,4.4
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",11,"All Students",74,5.4,67.6,18.9,8.1
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",11,"IEP",10,0.0,20.0,40.0,40.0
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",11,"Economically Disadvantaged",17,0.0,76.5,11.8,11.8
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",11,"Male",38,2.6,57.9,31.6,7.9
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",11,"Female",34,8.8,79.4,5.9,5.9
129544703,"Schuylkill",29,"MINERSVILLE AREA SD",11,"White",54,5.6,72.2,13.0,9.3
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",5,"All Students",167,0.0,31.7,68.3,0.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",5,"IEP",19,0.0,15.8,84.2,0.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",5,"Economically Disadvantaged",68,0.0,29.4,70.6,0.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",5,"Male",97,0.0,25.8,74.2,0.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",5,"Female",70,0.0,40.0,60.0,0.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",5,"White",161,0.0,32.9,67.1,0.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",8,"All Students",175,2.9,80.6,16.0,0.6
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",8,"IEP",21,0.0,52.4,47.6,0.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",8,"Economically Disadvantaged",67,1.5,71.6,26.9,0.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",8,"Male",88,3.4,70.5,25.0,1.1
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",8,"Female",87,2.3,90.8,6.9,0.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",8,"White",170,2.4,81.2,15.9,0.6
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",11,"All Students",161,16.1,76.4,5.6,1.9
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",11,"IEP",25,0.0,68.0,24.0,8.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",11,"Economically Disadvantaged",44,6.8,81.8,9.1,2.3
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",11,"Male",84,7.1,79.8,9.5,3.6
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",11,"Female",77,26.0,72.7,1.3,0.0
129545003,"Schuylkill",29,"NORTH SCHUYLKILL SD",11,"White",158,16.5,75.9,5.7,1.9
129546003,"Schuylkill",29,"PINE GROVE AREA SD",5,"All Students",113,0.9,65.5,32.7,0.9
129546003,"Schuylkill",29,"PINE GROVE AREA SD",5,"IEP",15,0.0,20.0,73.3,6.7
129546003,"Schuylkill",29,"PINE GROVE AREA SD",5,"Economically Disadvantaged",30,0.0,46.7,50.0,3.3
129546003,"Schuylkill",29,"PINE GROVE AREA SD",5,"Male",55,0.0,54.5,43.6,1.8
129546003,"Schuylkill",29,"PINE GROVE AREA SD",5,"Female",58,1.7,75.9,22.4,0.0
129546003,"Schuylkill",29,"PINE GROVE AREA SD",5,"White",110,0.9,65.5,32.7,0.9
129546003,"Schuylkill",29,"PINE GROVE AREA SD",8,"All Students",121,2.5,65.3,28.1,4.1
129546003,"Schuylkill",29,"PINE GROVE AREA SD",8,"IEP",16,0.0,25.0,43.8,31.3
129546003,"Schuylkill",29,"PINE GROVE AREA SD",8,"Economically Disadvantaged",34,0.0,58.8,32.4,8.8
129546003,"Schuylkill",29,"PINE GROVE AREA SD",8,"Male",61,0.0,55.7,37.7,6.6
129546003,"Schuylkill",29,"PINE GROVE AREA SD",8,"Female",60,5.0,75.0,18.3,1.7
129546003,"Schuylkill",29,"PINE GROVE AREA SD",8,"White",120,2.5,65.0,28.3,4.2
129546003,"Schuylkill",29,"PINE GROVE AREA SD",11,"All Students",122,13.9,68.9,13.9,3.3
129546003,"Schuylkill",29,"PINE GROVE AREA SD",11,"IEP",12,0.0,25.0,58.3,16.7
129546003,"Schuylkill",29,"PINE GROVE AREA SD",11,"Economically Disadvantaged",31,3.2,77.4,16.1,3.2
129546003,"Schuylkill",29,"PINE GROVE AREA SD",11,"Male",62,8.1,67.7,21.0,3.2
129546003,"Schuylkill",29,"PINE GROVE AREA SD",11,"Female",60,20.0,70.0,6.7,3.3
129546003,"Schuylkill",29,"PINE GROVE AREA SD",11,"White",119,13.4,68.9,14.3,3.4
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",5,"All Students",215,0.9,55.8,42.3,0.9
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",5,"IEP",32,0.0,18.8,75.0,6.3
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",5,"Economically Disadvantaged",124,0.0,44.4,54.8,0.8
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",5,"Male",107,0.9,48.6,48.6,1.9
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",5,"Female",108,0.9,63.0,36.1,0.0
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",5,"White",188,1.1,54.8,43.6,0.5
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",5,"Black",16,0.0,62.5,37.5,0.0
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",8,"All Students",185,15.7,60.5,22.2,1.6
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",8,"IEP",23,0.0,17.4,73.9,8.7
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",8,"Economically Disadvantaged",81,4.9,53.1,38.3,3.7
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",8,"Male",91,8.8,61.5,27.5,2.2
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",8,"Female",93,22.6,60.2,16.1,1.1
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",8,"White",164,14.6,63.4,20.7,1.2
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",8,"Black",10,20.0,50.0,30.0,0.0
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",11,"All Students",259,11.2,77.2,11.6,0.0
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",11,"IEP",31,0.0,54.8,45.2,0.0
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",11,"Economically Disadvantaged",88,10.2,71.6,18.2,0.0
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",11,"Male",131,8.4,74.0,17.6,0.0
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",11,"Female",127,14.2,80.3,5.5,0.0
129546103,"Schuylkill",29,"POTTSVILLE AREA SD",11,"White",239,10.9,77.8,11.3,0.0
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",5,"All Students",48,0.0,39.6,60.4,0.0
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",5,"Economically Disadvantaged",27,0.0,33.3,66.7,0.0
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",5,"Male",18,0.0,27.8,72.2,0.0
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",5,"Female",30,0.0,46.7,53.3,0.0
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",5,"White",44,0.0,40.9,59.1,0.0
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",8,"All Students",67,1.5,70.1,26.9,1.5
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",8,"IEP",15,6.7,20.0,66.7,6.7
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",8,"Economically Disadvantaged",35,2.9,62.9,34.3,0.0
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",8,"Male",38,2.6,52.6,42.1,2.6
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",8,"Female",29,0.0,93.1,6.9,0.0
129546803,"Schuylkill",29,"SAINT CLAIR AREA SD",8,"White",64,0.0,71.9,26.6,1.6
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",5,"All Students",109,0.0,78.0,22.0,0.0
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",5,"IEP",18,0.0,33.3,66.7,0.0
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",5,"Economically Disadvantaged",43,0.0,65.1,34.9,0.0
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",5,"Male",64,0.0,73.4,26.6,0.0
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",5,"Female",45,0.0,84.4,15.6,0.0
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",5,"White",107,0.0,77.6,22.4,0.0
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",8,"All Students",96,29.2,55.2,11.5,4.2
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",8,"IEP",17,5.9,23.5,47.1,23.5
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",8,"Economically Disadvantaged",31,22.6,51.6,22.6,3.2
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",8,"Male",49,18.4,57.1,16.3,8.2
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",8,"Female",47,40.4,53.2,6.4,0.0
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",8,"White",93,30.1,55.9,9.7,4.3
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",11,"All Students",88,11.4,76.1,11.4,1.1
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",11,"Economically Disadvantaged",21,0.0,100.0,0.0,0.0
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",11,"Male",38,2.6,73.7,21.1,2.6
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",11,"Female",50,18.0,78.0,4.0,0.0
129547303,"Schuylkill",29,"SCHUYLKILL HAVEN AREA SD",11,"White",80,12.5,75.0,11.3,1.3
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",5,"All Students",63,1.6,49.2,49.2,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",5,"IEP",18,0.0,22.2,77.8,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",5,"Economically Disadvantaged",49,2.0,42.9,55.1,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",5,"Male",30,0.0,40.0,60.0,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",5,"Female",33,3.0,57.6,39.4,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",5,"White",51,2.0,47.1,51.0,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",8,"All Students",91,4.4,71.4,24.2,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",8,"IEP",15,0.0,53.3,46.7,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",8,"Economically Disadvantaged",54,3.7,68.5,27.8,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",8,"Male",50,4.0,68.0,28.0,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",8,"Female",41,4.9,75.6,19.5,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",8,"White",82,3.7,73.2,23.2,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",11,"All Students",85,1.2,74.1,23.5,1.2
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",11,"IEP",13,0.0,30.8,61.5,7.7
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",11,"Economically Disadvantaged",32,3.1,68.8,25.0,3.1
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",11,"Male",43,0.0,62.8,37.2,0.0
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",11,"Female",42,2.4,85.7,9.5,2.4
129547203,"Schuylkill",29,"SHENANDOAH VALLEY SD",11,"White",79,1.3,72.2,25.3,1.3
129547603,"Schuylkill",29,"TAMAQUA AREA SD",5,"All Students",151,2.0,55.0,43.0,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",5,"IEP",29,0.0,37.9,62.1,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",5,"Economically Disadvantaged",45,0.0,31.1,68.9,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",5,"Male",75,1.3,50.7,48.0,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",5,"Female",76,2.6,59.2,38.2,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",5,"White",146,2.1,54.1,43.8,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",8,"All Students",156,10.3,73.7,11.5,4.5
129547603,"Schuylkill",29,"TAMAQUA AREA SD",8,"IEP",25,0.0,44.0,40.0,16.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",8,"Economically Disadvantaged",38,2.6,63.2,26.3,7.9
129547603,"Schuylkill",29,"TAMAQUA AREA SD",8,"Male",79,5.1,69.6,17.7,7.6
129547603,"Schuylkill",29,"TAMAQUA AREA SD",8,"Female",77,15.6,77.9,5.2,1.3
129547603,"Schuylkill",29,"TAMAQUA AREA SD",8,"White",151,10.6,73.5,11.9,4.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",11,"All Students",147,17.0,70.7,12.2,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",11,"IEP",24,0.0,41.7,58.3,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",11,"Economically Disadvantaged",44,6.8,75.0,18.2,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",11,"Male",66,1.5,83.3,15.2,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",11,"Female",81,29.6,60.5,9.9,0.0
129547603,"Schuylkill",29,"TAMAQUA AREA SD",11,"White",147,17.0,70.7,12.2,0.0
129547803,"Schuylkill",29,"TRI-VALLEY SD",5,"All Students",63,0.0,71.4,27.0,1.6
129547803,"Schuylkill",29,"TRI-VALLEY SD",5,"IEP",16,0.0,31.3,62.5,6.3
129547803,"Schuylkill",29,"TRI-VALLEY SD",5,"Economically Disadvantaged",16,0.0,68.8,25.0,6.3
129547803,"Schuylkill",29,"TRI-VALLEY SD",5,"Male",32,0.0,62.5,34.4,3.1
129547803,"Schuylkill",29,"TRI-VALLEY SD",5,"Female",31,0.0,80.6,19.4,0.0
129547803,"Schuylkill",29,"TRI-VALLEY SD",5,"White",63,0.0,71.4,27.0,1.6
129547803,"Schuylkill",29,"TRI-VALLEY SD",8,"All Students",82,9.8,79.3,11.0,0.0
129547803,"Schuylkill",29,"TRI-VALLEY SD",8,"Economically Disadvantaged",19,0.0,84.2,15.8,0.0
129547803,"Schuylkill",29,"TRI-VALLEY SD",8,"Male",33,6.1,66.7,27.3,0.0
129547803,"Schuylkill",29,"TRI-VALLEY SD",8,"Female",49,12.2,87.8,0.0,0.0
129547803,"Schuylkill",29,"TRI-VALLEY SD",8,"White",80,10.0,80.0,10.0,0.0
129547803,"Schuylkill",29,"TRI-VALLEY SD",11,"All Students",81,13.6,65.4,18.5,2.5
129547803,"Schuylkill",29,"TRI-VALLEY SD",11,"IEP",14,0.0,35.7,50.0,14.3
129547803,"Schuylkill",29,"TRI-VALLEY SD",11,"Economically Disadvantaged",12,16.7,50.0,25.0,8.3
129547803,"Schuylkill",29,"TRI-VALLEY SD",11,"Male",51,7.8,60.8,27.5,3.9
129547803,"Schuylkill",29,"TRI-VALLEY SD",11,"Female",30,23.3,73.3,3.3,0.0
129547803,"Schuylkill",29,"TRI-VALLEY SD",11,"White",81,13.6,65.4,18.5,2.5
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",5,"All Students",67,0.0,25.4,74.6,0.0
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",5,"IEP",10,0.0,30.0,70.0,0.0
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",5,"Economically Disadvantaged",22,0.0,13.6,86.4,0.0
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",5,"Male",29,0.0,17.2,82.8,0.0
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",5,"Female",38,0.0,31.6,68.4,0.0
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",5,"White",63,0.0,25.4,74.6,0.0
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",8,"All Students",96,3.1,61.5,27.1,8.3
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",8,"IEP",19,0.0,26.3,47.4,26.3
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",8,"Economically Disadvantaged",39,2.6,48.7,41.0,7.7
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",8,"Male",58,1.7,53.4,32.8,12.1
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",8,"Female",38,5.3,73.7,18.4,2.6
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",8,"White",93,3.2,61.3,26.9,8.6
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",11,"All Students",88,6.8,83.0,9.1,1.1
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",11,"IEP",14,0.0,71.4,21.4,7.1
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",11,"Economically Disadvantaged",18,0.0,94.4,5.6,0.0
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",11,"Male",40,5.0,82.5,10.0,2.5
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",11,"Female",48,8.3,83.3,8.3,0.0
129548803,"Schuylkill",29,"WILLIAMS VALLEY SD",11,"White",83,7.2,81.9,9.6,1.2
116555003,"Snyder",16,"MIDD-WEST SD",5,"All Students",139,0.7,42.4,56.1,0.7
116555003,"Snyder",16,"MIDD-WEST SD",5,"IEP",19,0.0,10.5,84.2,5.3
116555003,"Snyder",16,"MIDD-WEST SD",5,"Economically Disadvantaged",49,0.0,34.7,63.3,2.0
116555003,"Snyder",16,"MIDD-WEST SD",5,"Male",74,0.0,32.4,67.6,0.0
116555003,"Snyder",16,"MIDD-WEST SD",5,"Female",65,1.5,53.8,43.1,1.5
116555003,"Snyder",16,"MIDD-WEST SD",5,"White",137,0.7,42.3,56.2,0.7
116555003,"Snyder",16,"MIDD-WEST SD",8,"All Students",186,1.6,67.7,28.5,2.2
116555003,"Snyder",16,"MIDD-WEST SD",8,"IEP",31,0.0,32.3,58.1,9.7
116555003,"Snyder",16,"MIDD-WEST SD",8,"Economically Disadvantaged",71,1.4,56.3,36.6,5.6
116555003,"Snyder",16,"MIDD-WEST SD",8,"Male",102,1.0,57.8,37.3,3.9
116555003,"Snyder",16,"MIDD-WEST SD",8,"Female",84,2.4,79.8,17.9,0.0
116555003,"Snyder",16,"MIDD-WEST SD",8,"White",184,1.6,67.9,28.8,1.6
116555003,"Snyder",16,"MIDD-WEST SD",11,"All Students",156,8.3,72.4,17.9,1.3
116555003,"Snyder",16,"MIDD-WEST SD",11,"IEP",26,0.0,53.8,42.3,3.8
116555003,"Snyder",16,"MIDD-WEST SD",11,"Economically Disadvantaged",48,2.1,68.8,25.0,4.2
116555003,"Snyder",16,"MIDD-WEST SD",11,"Male",63,3.2,66.7,27.0,3.2
116555003,"Snyder",16,"MIDD-WEST SD",11,"Female",93,11.8,76.3,11.8,0.0
116555003,"Snyder",16,"MIDD-WEST SD",11,"White",152,8.6,73.0,17.1,1.3
116557103,"Snyder",16,"SELINSGROVE AREA SD",5,"All Students",172,1.2,41.3,54.7,2.9
116557103,"Snyder",16,"SELINSGROVE AREA SD",5,"IEP",20,0.0,15.0,60.0,25.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",5,"Economically Disadvantaged",60,1.7,31.7,60.0,6.7
116557103,"Snyder",16,"SELINSGROVE AREA SD",5,"Male",85,0.0,37.6,56.5,5.9
116557103,"Snyder",16,"SELINSGROVE AREA SD",5,"Female",87,2.3,44.8,52.9,0.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",5,"White",161,1.2,41.0,54.7,3.1
116557103,"Snyder",16,"SELINSGROVE AREA SD",8,"All Students",199,18.1,65.8,15.1,1.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",8,"IEP",20,0.0,35.0,65.0,0.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",8,"Economically Disadvantaged",45,4.4,73.3,22.2,0.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",8,"Male",101,10.9,64.4,22.8,2.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",8,"Female",98,25.5,67.3,7.1,0.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",8,"White",177,18.1,67.2,14.1,0.6
116557103,"Snyder",16,"SELINSGROVE AREA SD",8,"Hispanic",11,0.0,72.7,27.3,0.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",11,"All Students",224,18.3,69.6,11.6,0.4
116557103,"Snyder",16,"SELINSGROVE AREA SD",11,"IEP",12,0.0,16.7,83.3,0.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",11,"Economically Disadvantaged",35,8.6,68.6,22.9,0.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",11,"Male",118,15.3,70.3,13.6,0.8
116557103,"Snyder",16,"SELINSGROVE AREA SD",11,"Female",106,21.7,68.9,9.4,0.0
116557103,"Snyder",16,"SELINSGROVE AREA SD",11,"White",207,18.4,70.5,10.6,0.5
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",5,"All Students",69,0.0,62.3,37.7,0.0
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",5,"IEP",10,0.0,10.0,90.0,0.0
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",5,"Economically Disadvantaged",23,0.0,43.5,56.5,0.0
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",5,"Male",39,0.0,56.4,43.6,0.0
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",5,"Female",30,0.0,70.0,30.0,0.0
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",5,"White",66,0.0,62.1,37.9,0.0
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",8,"All Students",75,10.7,70.7,13.3,5.3
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",8,"IEP",12,0.0,25.0,50.0,25.0
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",8,"Economically Disadvantaged",27,7.4,63.0,18.5,11.1
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",8,"Male",39,7.7,69.2,12.8,10.3
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",8,"Female",36,13.9,72.2,13.9,0.0
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",8,"White",73,11.0,69.9,13.7,5.5
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",11,"All Students",70,22.9,60.0,12.9,4.3
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",11,"IEP",14,7.1,21.4,50.0,21.4
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",11,"Economically Disadvantaged",20,35.0,50.0,15.0,0.0
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",11,"Male",40,10.0,65.0,20.0,5.0
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",11,"Female",30,40.0,53.3,3.3,3.3
108561003,"Somerset",8,"BERLIN BROTHERSVALLEY SD",11,"White",68,23.5,58.8,13.2,4.4
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",5,"All Students",68,2.9,79.4,17.6,0.0
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",5,"Economically Disadvantaged",40,2.5,70.0,27.5,0.0
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",5,"Male",31,6.5,64.5,29.0,0.0
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",5,"Female",37,0.0,91.9,8.1,0.0
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",5,"White",67,3.0,79.1,17.9,0.0
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",8,"All Students",68,11.8,60.3,23.5,4.4
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",8,"IEP",12,0.0,25.0,50.0,25.0
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",8,"Economically Disadvantaged",30,3.3,70.0,16.7,10.0
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",8,"Male",43,11.6,51.2,32.6,4.7
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",8,"Female",25,12.0,76.0,8.0,4.0
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",8,"White",68,11.8,60.3,23.5,4.4
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",11,"All Students",86,2.3,84.9,11.6,1.2
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",11,"IEP",12,0.0,66.7,25.0,8.3
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",11,"Economically Disadvantaged",30,0.0,70.0,26.7,3.3
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",11,"Male",40,0.0,82.5,15.0,2.5
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",11,"Female",46,4.3,87.0,8.7,0.0
108561803,"Somerset",8,"CONEMAUGH TOWNSHIP AREA SD",11,"White",85,2.4,84.7,11.8,1.2
108565203,"Somerset",8,"MEYERSDALE AREA SD",5,"All Students",74,0.0,25.7,70.3,4.1
108565203,"Somerset",8,"MEYERSDALE AREA SD",5,"IEP",13,0.0,0.0,76.9,23.1
108565203,"Somerset",8,"MEYERSDALE AREA SD",5,"Economically Disadvantaged",27,0.0,3.7,88.9,7.4
